Time (s),PPG_RED_RAW,PPG_IR,PPG_GREEN,ECG,T_AMBIENT,T_OBJECT,HR_GT
1.2500,32255,35101,90,1413,22.47,24.04,N/A
1.2525,32264,35100,84,1289,22.47,24.04,N/A
1.2550,32249,35095,89,1288,22.47,24.04,N/A
1.2575,32245,35089,90,1257,22.47,24.04,N/A
1.2600,32245,35089,83,772,22.47,24.04,N/A
1.2625,32246,35115,86,763,22.47,24.04,N/A
1.2650,32227,35129,78,1046,22.47,24.04,N/A
1.2675,32269,35095,88,1251,22.47,24.04,N/A
1.2700,32262,35093,51,1238,22.47,24.04,N/A
1.2725,32258,35076,56,1168,22.47,24.04,N/A
1.2750,32255,35069,94,769,22.47,24.04,N/A
1.2775,32243,35076,98,769,22.47,24.04,N/A
1.2800,32226,35118,70,970,22.47,24.04,N/A
1.2825,32262,35110,59,620,22.47,24.04,N/A
1.2850,32273,35094,72,544,22.47,24.04,N/A
1.2875,32268,35094,81,1053,22.47,24.04,N/A
1.2900,32251,35084,73,1396,22.47,24.04,N/A
1.2925,32237,35095,95,1386,22.47,24.04,N/A
1.2950,32246,35057,93,1160,22.47,24.04,N/A
1.2975,32241,35053,74,1042,22.47,24.04,N/A
1.3000,32263,35113,84,1001,22.47,24.04,N/A
1.3025,32254,35100,91,891,22.47,24.04,N/A
1.3050,32261,35060,112,932,22.47,24.04,N/A
1.3075,32243,35079,91,1072,22.47,24.04,N/A
1.3100,32241,35080,81,1164,22.47,24.04,N/A
1.3125,32235,35081,102,1318,22.47,24.10,N/A
1.3150,32250,35081,81,1620,22.47,24.10,N/A
1.3175,32237,35076,95,1428,22.47,24.10,N/A
1.3200,32239,35087,77,957,22.47,24.10,N/A
1.3225,32238,35094,82,968,22.47,24.10,N/A
1.3250,32258,35079,83,1004,22.47,24.10,N/A
1.3275,32232,35087,71,1125,22.47,24.10,N/A
1.3300,32247,35080,85,1224,22.47,24.10,N/A
1.3325,32240,35067,98,1322,22.47,24.10,N/A
1.3350,32234,35061,101,1386,22.47,24.10,N/A
1.3375,32242,35068,92,1116,22.47,24.10,N/A
1.3400,32229,35064,85,828,22.47,24.10,N/A
1.3425,32228,35065,83,1007,22.47,24.10,N/A
1.3450,32235,35054,83,1153,22.47,24.10,N/A
1.3475,32238,35065,74,1289,22.47,24.10,N/A
1.3500,32240,35070,83,1395,22.47,24.10,N/A
1.3525,32234,35052,82,1524,22.47,24.10,N/A
1.3550,32239,35060,82,1261,22.47,24.10,N/A
1.3575,32232,35058,82,822,22.47,24.10,N/A
1.3600,32224,35046,103,657,22.47,24.10,N/A
1.3625,32231,35043,89,838,22.47,24.10,N/A
1.3650,32230,35037,89,1161,22.47,24.10,N/A
1.3675,32234,35044,91,1532,22.47,24.10,N/A
1.3700,32222,35045,79,1529,22.47,24.10,N/A
1.3725,32236,35049,73,1369,22.47,24.10,N/A
1.3750,32235,35042,81,1289,22.47,24.10,N/A
1.3775,32232,35040,81,1205,22.47,24.10,N/A
1.3800,32229,35036,76,1090,22.47,24.10,N/A
1.3825,32232,35047,89,1014,22.47,24.10,N/A
1.3850,32226,35040,103,1060,22.47,24.10,N/A
1.3875,32225,35027,83,1228,22.47,24.10,N/A
1.3900,32221,35010,93,1449,22.47,24.10,N/A
1.3925,32207,35039,88,1526,22.47,24.10,N/A
1.3950,32221,35039,91,1366,22.47,24.10,N/A
1.3975,32233,35037,74,1077,22.47,24.10,N/A
1.4000,32234,35047,72,985,22.47,24.10,N/A
1.4025,32225,35051,85,1226,22.47,24.10,N/A
1.4050,32230,35047,82,1612,22.47,24.10,N/A
1.4075,32238,35047,82,1766,22.47,24.10,N/A
1.4100,32226,35031,98,1635,22.47,24.10,N/A
1.4125,32221,35040,99,1318,22.47,24.10,N/A
1.4150,32227,35048,97,1154,22.47,24.10,N/A
1.4175,32230,35040,91,1068,22.47,24.10,N/A
1.4200,32231,35046,91,1169,22.47,24.10,N/A
1.4225,32235,35067,75,1154,22.47,24.10,N/A
1.4250,32231,35055,75,1176,22.47,24.10,N/A
1.4275,32231,35056,76,1510,22.47,24.10,N/A
1.4300,32239,35066,90,1535,22.47,24.10,N/A
1.4325,32232,35056,81,1410,22.47,24.10,N/A
1.4350,32236,35064,76,1184,22.47,24.10,N/A
1.4375,32224,35058,94,877,22.47,24.10,N/A
1.4400,32225,35046,88,952,22.47,24.10,N/A
1.4425,32228,35047,92,1052,22.47,24.10,N/A
1.4450,32224,35048,87,1272,22.47,24.10,N/A
1.4475,32227,35064,71,1584,22.47,24.10,N/A
1.4500,32233,35066,75,1481,22.47,24.10,N/A
1.4525,32234,35054,75,1295,22.47,24.10,N/A
1.4550,32237,35064,80,1372,22.47,24.10,N/A
1.4575,32231,35063,89,1291,22.47,24.10,N/A
1.4600,32236,35061,85,1146,22.47,24.10,N/A
1.4625,32235,35061,87,1209,22.47,24.10,N/A
1.4650,32234,35038,79,1518,22.47,24.10,N/A
1.4675,32222,35056,80,1401,22.47,24.10,N/A
1.4700,32217,35046,95,1359,22.47,24.10,N/A
1.4725,32226,35067,80,1407,22.47,24.10,N/A
1.4750,32230,35067,89,1394,22.47,24.10,N/A
1.4775,32216,35049,93,1381,22.47,24.10,N/A
1.4800,32243,35070,78,1172,22.47,24.10,N/A
1.4825,32222,35067,92,1044,22.47,24.10,N/A
1.4850,32225,35061,85,1228,22.47,24.10,N/A
1.4875,32223,35053,90,1239,22.47,24.10,N/A
1.4900,32225,35045,85,1189,22.47,24.10,N/A
1.4925,32228,35049,88,1249,22.47,24.10,N/A
1.4950,32227,35050,95,1295,22.47,24.10,N/A
1.4975,32232,35060,80,1217,22.47,24.10,N/A
1.5000,32238,35069,88,1200,22.47,24.10,N/A
1.5025,32233,35071,81,1222,22.47,24.10,N/A
1.5050,32231,35067,82,1112,22.47,24.10,N/A
1.5075,32229,35069,80,1136,22.47,24.10,N/A
1.5100,32236,35067,82,1428,22.47,24.10,N/A
1.5125,32231,35066,79,1613,22.47,24.10,N/A
1.5150,32228,35040,78,1485,22.47,24.10,N/A
1.5175,32226,35058,88,1346,22.47,24.10,N/A
1.5200,32225,35062,87,1132,22.47,24.10,N/A
1.5225,32227,35058,76,1141,22.47,24.10,N/A
1.5250,32235,35059,96,1288,22.47,24.10,N/A
1.5275,32229,35070,87,1391,22.47,24.10,N/A
1.5300,32230,35059,80,1393,22.47,24.10,N/A
1.5325,32232,35064,83,1354,22.47,24.10,N/A
1.5350,32221,35066,74,1350,22.47,24.10,N/A
1.5375,32229,35042,107,1136,22.47,24.10,N/A
1.5400,32228,35045,91,927,22.47,24.10,N/A
1.5425,32226,35050,88,945,22.47,24.10,N/A
1.5450,32232,35051,93,1084,22.47,24.10,N/A
1.5475,32227,35052,80,1258,22.47,24.10,N/A
1.5500,32224,35067,83,1455,22.47,24.10,N/A
1.5525,32227,35060,85,1645,22.47,24.10,N/A
1.5550,32229,35060,76,1689,22.47,24.10,N/A
1.5575,32224,35061,89,1011,22.47,24.10,N/A
1.5600,32227,35069,77,636,22.47,24.10,N/A
1.5625,32224,35065,82,797,22.47,24.10,N/A
1.5650,32226,35048,87,1285,22.47,24.10,N/A
1.5675,32231,35048,83,1456,22.47,24.10,N/A
1.5700,32221,35048,94,1784,22.47,24.10,N/A
1.5725,32233,35054,83,1621,22.47,24.10,N/A
1.5750,32224,35067,82,1336,22.47,24.10,N/A
1.5775,32228,35067,88,1272,22.47,24.10,N/A
1.5800,32242,35067,84,1144,22.47,24.10,N/A
1.5825,32229,35076,90,994,22.47,24.10,N/A
1.5850,32239,35075,79,1123,22.47,24.10,N/A
1.5875,32226,35077,83,1456,22.47,24.10,N/A
1.5900,32232,35067,77,1721,22.47,24.10,N/A
1.5925,32226,35055,92,1726,22.47,24.10,N/A
1.5950,32223,35057,85,1308,22.47,24.10,N/A
1.5975,32224,35048,89,965,22.47,24.10,N/A
1.6000,32227,35060,93,966,22.47,24.10,N/A
1.6025,32217,35059,92,1024,22.47,24.10,N/A
1.6050,32234,35071,80,1179,22.47,24.10,N/A
1.6075,32230,35069,83,1469,22.47,24.10,N/A
1.6100,32220,35045,83,1619,22.47,24.10,N/A
1.6125,32219,35046,86,1503,22.47,24.10,N/A
1.6150,32223,35038,92,1262,22.47,24.10,N/A
1.6175,32223,35041,95,985,22.47,24.10,N/A
1.6200,32221,35031,83,1033,22.47,24.10,N/A
1.6225,32221,35016,95,1070,22.47,24.10,N/A
1.6250,32219,35044,83,1175,22.47,24.10,N/A
1.6275,32208,35051,78,1334,22.47,24.10,N/A
1.6300,32223,35057,79,1493,22.47,24.10,N/A
1.6325,32225,35052,77,1339,22.47,24.10,N/A
1.6350,32220,35045,87,1236,22.47,24.10,N/A
1.6375,32221,35039,76,1294,22.47,24.10,N/A
1.6400,32222,35038,85,1315,22.47,24.10,N/A
1.6425,32213,35027,83,1130,22.47,24.10,N/A
1.6450,32220,35035,89,1079,22.47,24.10,N/A
1.6475,32214,35039,90,1078,22.47,24.10,N/A
1.6500,32214,35036,94,1558,22.47,24.10,N/A
1.6525,32222,35055,84,1617,22.47,24.10,N/A
1.6550,32223,35057,90,1336,22.47,24.10,N/A
1.6575,32226,35053,83,1278,22.47,24.10,N/A
1.6600,32233,35052,78,1095,22.47,24.10,N/A
1.6625,32229,35061,84,1143,22.47,24.10,N/A
1.6650,32224,35055,93,1280,22.47,24.10,N/A
1.6675,32227,35065,75,1324,22.47,24.10,N/A
1.6700,32231,35044,101,1485,22.47,24.10,N/A
1.6725,32217,35042,98,1700,22.47,24.10,N/A
1.6750,32222,35048,96,1356,22.47,24.10,N/A
1.6775,32220,35062,88,904,22.47,24.10,N/A
1.6800,32223,35047,100,835,22.47,24.10,N/A
1.6825,32226,35061,78,920,22.47,24.10,N/A
1.6850,32227,35057,81,1065,22.47,24.10,N/A
1.6875,32228,35069,76,1501,22.47,24.10,N/A
1.6900,32226,35078,90,1764,22.47,24.10,N/A
1.6925,32229,35066,91,1608,22.47,24.10,N/A
1.6950,32229,35055,101,1223,22.47,24.10,N/A
1.6975,32223,35057,94,1040,22.47,24.10,N/A
1.7000,32231,35052,81,1096,22.47,24.10,N/A
1.7025,32217,35052,81,1147,22.47,24.10,N/A
1.7050,32226,35071,90,1305,22.47,24.10,N/A
1.7075,32221,35072,81,1511,22.47,24.10,N/A
1.7100,32227,35077,91,1384,22.47,24.10,N/A
1.7125,32225,35071,71,1322,22.47,24.10,N/A
1.7150,32226,35083,74,1258,22.47,24.10,N/A
1.7175,32234,35080,86,1089,22.47,24.10,N/A
1.7200,32230,35076,93,987,22.47,24.10,N/A
1.7225,32223,35078,80,1085,22.47,24.10,N/A
1.7250,32226,35067,101,1384,22.47,24.10,N/A
1.7275,32225,35070,74,1546,22.47,24.10,N/A
1.7300,32232,35089,90,1752,22.47,24.10,N/A
1.7325,32235,35093,91,1524,22.47,24.10,N/A
1.7350,32241,35088,78,1079,22.47,24.10,N/A
1.7375,32234,35098,81,952,22.47,24.10,N/A
1.7400,32239,35110,82,760,22.47,24.10,N/A
1.7425,32225,35074,98,950,22.47,24.10,N/A
1.7450,32233,35092,93,1512,22.47,24.10,N/A
1.7475,32233,35089,92,1800,22.47,24.10,N/A
1.7500,32238,35077,88,1588,22.47,24.10,N/A
1.7525,32233,35082,93,1249,22.47,24.10,N/A
1.7550,32225,35105,79,1090,22.47,24.10,N/A
1.7575,32236,35095,78,992,22.47,24.10,N/A
1.7600,32235,35092,87,1077,22.47,24.10,N/A
1.7625,32246,35103,76,1215,22.47,24.10,N/A
1.7650,32241,35098,84,1384,22.47,24.10,N/A
1.7675,32244,35095,84,1528,22.47,24.10,N/A
1.7700,32234,35098,91,1658,22.47,24.10,N/A
1.7725,32230,35087,93,1571,22.47,24.10,N/A
1.7750,32225,35089,82,1164,22.47,24.10,N/A
1.7775,32233,35081,92,909,22.47,24.10,N/A
1.7800,32231,35091,96,860,22.47,24.10,N/A
1.7825,32227,35081,85,1045,22.47,24.10,N/A
1.7850,32230,35081,78,1465,22.47,24.10,N/A
1.7875,32233,35098,90,1788,22.47,24.10,N/A
1.7900,32236,35078,77,1862,22.47,24.10,N/A
1.7925,32228,35085,86,1664,22.47,24.10,N/A
1.7950,32239,35086,89,1452,22.47,24.10,N/A
1.7975,32225,35069,106,1469,22.47,24.10,N/A
1.8000,32227,35061,101,1320,22.47,24.10,N/A
1.8025,32231,35073,98,920,22.47,24.10,N/A
1.8050,32224,35072,84,948,22.47,24.10,N/A
1.8075,32219,35077,97,1176,22.47,24.10,N/A
1.8100,32216,35079,72,1374,22.47,24.10,N/A
1.8125,32237,35056,92,1419,22.47,24.10,N/A
1.8150,32203,35095,80,1356,22.47,24.10,N/A
1.8175,32194,35100,74,1304,22.47,24.10,N/A
1.8200,32256,35079,73,800,22.47,24.10,N/A
1.8225,32249,35072,70,958,22.47,24.10,N/A
1.8250,32218,35079,58,1300,22.47,24.10,N/A
1.8275,32221,35050,96,1361,22.47,24.10,N/A
1.8300,32217,35066,100,1336,22.47,24.10,N/A
1.8325,32190,35098,72,1245,22.47,24.10,N/A
1.8350,32221,35072,59,1114,22.47,24.10,N/A
1.8375,32244,35066,65,1105,22.47,24.10,N/A
1.8400,32215,35080,94,1119,22.47,24.10,N/A
1.8425,32222,35068,83,1245,22.47,24.10,N/A
1.8450,32223,35072,97,1474,22.47,24.10,N/A
1.8475,32231,35036,82,1658,22.47,24.10,N/A
1.8500,32219,35056,58,1504,22.47,24.10,N/A
1.8525,32230,35087,93,1289,22.47,24.10,N/A
1.8550,32243,35055,100,1056,22.47,24.10,N/A
1.8575,32238,35045,101,883,22.47,24.10,N/A
1.8600,32221,35074,91,1018,22.47,24.10,N/A
1.8625,32224,35087,82,1093,22.47,24.10,N/A
1.8650,32229,35077,91,1065,22.47,24.10,N/A
1.8675,32216,35085,76,1228,22.47,24.10,N/A
1.8700,32230,35083,93,1412,22.47,24.10,N/A
1.8725,32222,35087,82,1573,22.47,24.10,N/A
1.8750,32226,35077,90,1458,22.47,24.10,N/A
1.8775,32223,35072,97,1106,22.47,24.10,N/A
1.8800,32227,35068,102,1105,22.47,24.10,N/A
1.8825,32224,35076,87,1035,22.47,24.10,N/A
1.8850,32226,35086,67,1078,22.47,24.10,N/A
1.8875,32229,35086,79,1216,22.47,24.10,N/A
1.8900,32226,35081,80,1333,22.47,24.10,N/A
1.8925,32220,35090,87,1465,22.47,24.10,N/A
1.8950,32238,35088,68,1280,22.47,24.10,N/A
1.8975,32226,35094,77,991,22.47,24.10,N/A
1.9000,32226,35084,90,898,22.47,24.10,N/A
1.9025,32224,35085,86,1241,22.47,24.10,N/A
1.9050,32221,35085,83,1656,22.47,24.10,N/A
1.9075,32224,35087,90,1822,22.47,24.10,N/A
1.9100,32221,35067,91,1640,22.47,24.10,N/A
1.9125,32224,35089,76,1063,22.47,24.10,N/A
1.9150,32224,35084,89,1076,22.47,24.10,N/A
1.9175,32229,35082,76,1060,22.47,24.10,N/A
1.9200,32230,35083,87,990,22.47,24.10,N/A
1.9225,32231,35093,81,1259,22.47,24.10,N/A
1.9250,32231,35093,72,1588,22.47,24.10,N/A
1.9275,32232,35087,86,2168,22.47,24.10,N/A
1.9300,32226,35081,98,2344,22.47,24.10,N/A
1.9325,32228,35078,99,2398,22.47,24.10,N/A
1.9350,32221,35076,96,2128,22.47,24.10,N/A
1.9375,32215,35079,91,1792,22.47,24.10,N/A
1.9400,32212,35076,85,1772,22.47,24.10,N/A
1.9425,32230,35081,74,1945,22.47,24.10,N/A
1.9450,32214,35080,87,1932,22.47,24.10,N/A
1.9475,32214,35083,79,1949,22.47,24.10,N/A
1.9500,32230,35071,80,1817,22.47,24.10,N/A
1.9525,32213,35059,109,1096,22.47,24.10,N/A
1.9550,32218,35072,91,679,22.47,24.10,N/A
1.9575,32218,35074,82,257,22.47,24.10,N/A
1.9600,32224,35077,97,139,22.47,24.10,N/A
1.9625,32213,35085,82,465,22.47,24.10,N/A
1.9650,32223,35080,91,773,22.47,24.10,N/A
1.9675,32217,35081,83,965,22.47,24.10,N/A
1.9700,32220,35079,79,929,22.47,24.10,N/A
1.9725,32225,35083,77,1090,22.47,24.10,N/A
1.9750,32218,35086,86,983,22.47,24.10,N/A
1.9775,32223,35085,92,858,22.47,24.10,N/A
1.9800,32207,35062,96,1002,22.47,24.10,N/A
1.9825,32217,35061,100,1223,22.47,24.10,N/A
1.9850,32214,35055,88,1200,22.47,24.10,N/A
1.9875,32214,35053,94,1080,22.47,24.10,N/A
1.9900,32221,35078,87,1020,22.47,24.10,N/A
1.9925,32220,35087,80,1128,22.47,24.10,N/A
1.9950,32219,35080,83,1147,22.47,24.10,N/A
1.9975,32224,35081,76,999,22.47,24.10,N/A
2.0000,32221,35074,91,1164,22.47,24.10,N/A
2.0025,32223,35075,86,1236,22.47,24.10,N/A
2.0050,32219,35077,86,1524,22.47,24.10,N/A
2.0075,32219,35054,92,1669,22.47,24.10,N/A
2.0100,32215,35064,93,1393,22.47,24.10,N/A
2.0125,32219,35063,85,1349,22.47,24.10,N/A
2.0150,32214,35065,85,1320,22.47,24.10,N/A
2.0175,32221,35082,90,1187,22.47,24.10,N/A
2.0200,32221,35074,82,1097,22.47,24.10,N/A
2.0225,32220,35080,84,1163,22.47,24.10,N/A
2.0250,32228,35070,91,1296,22.47,24.10,N/A
2.0275,32218,35068,76,1312,22.47,24.10,N/A
2.0300,32219,35060,96,1300,22.47,24.10,N/A
2.0325,32216,35054,98,1308,22.47,24.10,N/A
2.0350,32221,35063,95,1489,22.47,24.10,N/A
2.0375,32213,35053,76,1558,22.47,24.10,N/A
2.0400,32225,35079,93,1350,22.47,24.10,N/A
2.0425,32214,35075,85,1289,22.47,24.10,N/A
2.0450,32222,35073,85,1372,22.47,24.10,N/A
2.0475,32225,35067,83,1386,22.47,24.10,N/A
2.0500,32232,35081,81,1521,22.47,24.10,N/A
2.0525,32223,35074,85,1469,22.47,24.10,N/A
2.0550,32230,35075,85,1191,22.47,24.10,N/A
2.0575,32214,35069,94,1084,22.47,24.10,N/A
2.0600,32221,35070,87,1213,22.47,24.10,N/A
2.0625,32223,35073,84,1288,22.47,24.10,N/A
2.0650,32210,35071,100,1541,22.47,24.10,N/A
2.0675,32217,35071,101,1547,22.47,24.10,N/A
2.0700,32221,35089,83,1212,22.47,24.10,N/A
2.0725,32223,35077,73,1331,22.47,24.10,N/A
2.0750,32231,35081,81,1466,22.47,24.10,N/A
2.0775,32238,35088,88,1344,22.47,24.10,N/A
2.0800,32225,35083,81,1052,22.47,24.10,N/A
2.0825,32230,35079,78,1071,22.47,24.10,N/A
2.0850,32232,35080,83,1302,22.47,24.10,N/A
2.0875,32211,35088,84,1460,22.47,24.10,N/A
2.0900,32216,35066,99,1616,22.47,24.10,N/A
2.0925,32216,35069,90,1474,22.47,24.10,N/A
2.0950,32219,35093,80,1349,22.47,24.10,N/A
2.0975,32224,35081,84,1290,22.47,24.10,N/A
2.1000,32222,35074,95,1036,22.47,24.10,N/A
2.1025,32224,35076,80,1156,22.47,24.10,N/A
2.1050,32214,35088,89,1444,22.47,24.10,N/A
2.1075,32231,35069,99,1601,22.47,24.10,N/A
2.1100,32221,35057,92,1451,22.47,24.10,N/A
2.1125,32216,35065,79,1397,22.47,24.10,N/A
2.1150,32211,35065,83,1313,22.47,24.10,N/A
2.1175,32211,35076,83,1000,22.47,24.10,N/A
2.1200,32213,35083,80,1061,22.47,24.10,N/A
2.1225,32232,35071,87,1372,22.47,24.10,N/A
2.1250,32222,35081,73,1724,22.47,24.10,N/A
2.1275,32216,35068,90,1876,22.47,24.10,N/A
2.1300,32230,35083,76,1621,22.47,24.10,N/A
2.1325,32226,35072,93,1225,22.47,24.10,N/A
2.1350,32215,35077,88,1097,22.47,24.10,N/A
2.1375,32212,35058,87,1250,22.47,24.10,N/A
2.1400,32212,35068,82,1448,22.47,24.10,N/A
2.1425,32216,35056,99,1304,22.47,24.10,N/A
2.1450,32216,35065,82,1380,22.47,24.10,N/A
2.1475,32222,35080,86,1620,22.47,24.10,N/A
2.1500,32227,35071,81,1529,22.47,24.10,N/A
2.1525,32220,35076,81,1368,22.47,24.10,N/A
2.1550,32218,35071,85,1390,22.47,24.10,N/A
2.1575,32221,35074,81,1111,22.47,24.10,N/A
2.1600,32224,35069,85,1296,22.47,24.10,N/A
2.1625,32217,35070,90,1804,22.47,24.10,N/A
2.1650,32213,35057,85,1708,22.47,24.10,N/A
2.1675,32219,35069,78,1177,22.47,24.10,N/A
2.1700,32212,35068,85,1166,22.47,24.10,N/A
2.1725,32222,35077,84,1286,22.47,24.10,N/A
2.1750,32223,35075,91,1273,22.47,24.10,N/A
2.1775,32227,35076,79,1213,22.47,24.10,N/A
2.1800,32220,35076,73,1273,22.47,24.10,N/A
2.1825,32226,35070,74,1352,22.47,24.10,N/A
2.1850,32223,35065,98,1373,22.47,24.10,N/A
2.1875,32218,35055,101,1708,22.47,24.10,N/A
2.1900,32216,35063,94,1904,22.47,24.10,N/A
2.1925,32212,35050,90,1748,22.47,24.10,N/A
2.1950,32219,35062,78,1656,22.47,24.10,N/A
2.1975,32214,35073,79,1502,22.47,24.10,N/A
2.2000,32208,35059,74,1438,22.47,24.10,N/A
2.2025,32219,35062,80,1405,22.47,24.10,N/A
2.2050,32217,35067,91,1411,22.47,24.10,N/A
2.2075,32225,35072,73,1528,22.47,24.10,N/A
2.2100,32213,35069,78,1577,22.47,24.10,N/A
2.2125,32211,35066,98,1490,22.47,24.10,N/A
2.2150,32210,35035,103,1281,22.47,24.10,N/A
2.2175,32217,35047,89,1060,22.47,24.10,N/A
2.2200,32209,35053,92,1134,22.47,24.10,N/A
2.2225,32208,35064,94,1330,22.47,24.10,N/A
2.2250,32207,35048,84,1414,22.47,24.10,N/A
2.2275,32222,35055,84,1482,22.47,24.10,N/A
2.2300,32207,35070,82,1534,22.47,24.10,N/A
2.2325,32213,35064,78,1316,22.47,24.10,N/A
2.2350,32197,35057,87,1221,22.47,24.10,N/A
2.2375,32215,35060,79,1317,22.47,24.10,N/A
2.2400,32206,35031,93,1189,22.47,24.10,N/A
2.2425,32212,35047,71,1213,22.47,24.10,N/A
2.2450,32198,35045,78,1073,22.47,24.10,N/A
2.2475,32202,35044,81,1040,22.47,24.10,N/A
2.2500,32208,35056,87,1142,22.47,24.10,N/A
2.2525,32223,35059,75,1122,22.47,24.10,N/A
2.2550,32216,35054,76,1045,22.47,24.10,N/A
2.2575,32214,35058,86,892,22.47,24.10,N/A
2.2600,32211,35049,84,880,22.47,24.10,N/A
2.2625,32207,35049,96,936,22.47,24.10,N/A
2.2650,32204,35050,81,1157,22.47,24.10,N/A
2.2675,32211,35048,103,1254,22.47,24.10,N/A
2.2700,32199,35028,86,996,22.47,24.10,N/A
2.2725,32212,35028,95,788,22.47,24.10,N/A
2.2750,32206,35046,79,777,22.47,24.10,N/A
2.2775,32199,35030,71,1035,22.47,24.10,N/A
2.2800,32208,35032,77,1289,22.47,24.10,N/A
2.2825,32204,35043,80,1289,22.47,24.10,N/A
2.2850,32216,35043,91,1010,22.47,24.10,N/A
2.2875,32213,35037,74,946,22.47,24.10,N/A
2.2900,32205,35048,83,962,22.47,24.10,N/A
2.2925,32195,35026,90,740,22.47,24.10,N/A
2.2950,32198,35024,87,702,22.47,24.10,N/A
2.2975,32197,35023,96,706,22.47,24.10,N/A
2.3000,32208,35041,93,898,22.47,24.10,N/A
2.3025,32197,35037,82,1152,22.47,24.10,N/A
2.3050,32212,35036,75,1410,22.47,24.10,N/A
2.3075,32205,35042,75,1534,22.47,24.10,N/A
2.3100,32214,35038,70,1432,22.47,24.10,N/A
2.3125,32210,35038,88,1193,22.47,24.10,N/A
2.3150,32209,35041,88,672,22.47,24.10,N/A
2.3175,32201,35024,98,576,22.47,24.10,N/A
2.3200,32196,35021,98,953,22.47,24.10,N/A
2.3225,32203,35033,101,1213,22.47,24.10,N/A
2.3250,32196,35025,83,1346,22.47,24.10,N/A
2.3275,32198,35015,95,1090,22.47,24.10,N/A
2.3300,32208,35044,79,922,22.47,24.10,N/A
2.3325,32203,35035,82,1050,22.47,24.10,N/A
2.3350,32211,35038,82,1260,22.47,24.10,N/A
2.3375,32215,35030,77,1172,22.47,24.10,N/A
2.3400,32198,35032,83,848,22.47,24.10,N/A
2.3425,32208,35035,80,1092,22.47,24.10,N/A
2.3450,32203,35032,104,1376,22.47,24.10,N/A
2.3475,32205,35013,97,1492,22.47,24.10,N/A
2.3500,32189,35021,86,1312,22.47,24.10,N/A
2.3525,32201,35012,87,1006,22.47,24.10,N/A
2.3550,32191,35031,73,925,22.47,24.10,N/A
2.3575,32191,35021,88,1098,22.47,24.10,N/A
2.3600,32204,35003,98,1214,22.47,24.10,N/A
2.3625,32175,35030,79,1348,22.47,24.10,N/A
2.3650,32196,35014,73,1432,22.47,24.10,N/A
2.3675,32227,35016,83,1398,22.47,24.10,N/A
2.3700,32210,35022,74,1299,22.47,24.10,N/A
2.3725,32200,35018,64,1267,22.47,24.10,N/A
2.3750,32197,35006,66,1036,22.47,24.10,N/A
2.3775,32195,34987,103,904,22.47,24.10,N/A
2.3800,32192,35016,84,1136,22.47,24.10,N/A
2.3825,32185,35026,64,1288,22.47,24.10,N/A
2.3850,32224,35018,64,1440,22.47,24.10,N/A
2.3875,32193,35020,91,1536,22.47,24.10,N/A
2.3900,32199,34989,92,1424,22.47,24.10,N/A
2.3925,32186,34982,61,1107,22.47,24.10,N/A
2.3950,32181,34987,69,1096,22.47,24.10,N/A
2.3975,32201,35024,98,1293,22.47,24.10,N/A
2.4000,32196,35021,98,1287,22.47,24.10,N/A
2.4025,32204,34978,101,1082,22.47,24.10,N/A
2.4050,32182,34986,101,868,22.47,24.10,N/A
2.4075,32195,34999,95,1140,22.45,24.08,N/A
2.4100,32190,35008,82,1482,22.45,24.08,N/A
2.4125,32198,35013,76,1315,22.45,24.08,N/A
2.4150,32186,35015,99,1161,22.45,24.08,N/A
2.4175,32189,35014,79,1333,22.45,24.08,N/A
2.4200,32196,35021,77,1406,22.45,24.08,N/A
2.4225,32193,35007,81,1488,22.45,24.08,N/A
2.4250,32181,34995,84,1593,22.45,24.08,N/A
2.4275,32181,35008,93,1367,22.45,24.08,N/A
2.4300,32194,35008,79,1147,22.45,24.08,N/A
2.4325,32188,35020,83,1166,22.45,24.08,N/A
2.4350,32192,35006,83,1284,22.45,24.08,N/A
2.4375,32194,35017,73,1207,22.45,24.08,N/A
2.4400,32186,35007,81,1136,22.45,24.08,N/A
2.4425,32203,35015,84,1258,22.45,24.08,N/A
2.4450,32180,35009,98,1468,22.45,24.08,N/A
2.4475,32191,35003,91,1469,22.45,24.08,N/A
2.4500,32189,35008,89,1514,22.45,24.08,N/A
2.4525,32188,34995,85,1445,22.45,24.08,N/A
2.4550,32199,34991,84,1043,22.45,24.08,N/A
2.4575,32192,35018,88,957,22.45,24.08,N/A
2.4600,32190,35018,98,1065,22.45,24.08,N/A
2.4625,32192,35011,89,1226,22.45,24.08,N/A
2.4650,32184,35019,86,1435,22.45,24.08,N/A
2.4675,32198,35016,82,1618,22.45,24.08,N/A
2.4700,32197,35003,84,1466,22.45,24.08,N/A
2.4725,32193,35000,95,1089,22.45,24.08,N/A
2.4750,32181,34997,85,996,22.45,24.08,N/A
2.4775,32180,34983,89,957,22.45,24.08,N/A
2.4800,32196,34994,89,1249,22.45,24.08,N/A
2.4825,32184,35012,85,1674,22.45,24.08,N/A
2.4850,32186,35009,88,1689,22.45,24.08,N/A
2.4875,32185,35011,88,1403,22.45,24.08,N/A
2.4900,32183,35007,93,1443,22.45,24.08,N/A
2.4925,32193,35024,83,1193,22.45,24.08,N/A
2.4950,32186,35005,80,988,22.45,24.08,N/A
2.4975,32196,35002,85,962,22.45,24.08,N/A
