Time (s),ECG,HR GT
18.6550,1302,N/A
18.6575,1321,N/A
18.6600,1317,N/A
18.6625,1288,N/A
18.6650,1280,N/A
18.6675,1316,N/A
18.6700,1372,N/A
18.6725,1404,N/A
18.6750,1412,N/A
18.6775,1413,N/A
18.6800,1408,N/A
18.6825,1408,N/A
18.6850,1380,N/A
18.6875,1328,N/A
18.6900,1264,N/A
18.6925,1227,N/A
18.6950,1240,N/A
18.6975,1321,N/A
18.7000,1392,N/A
18.7025,1386,N/A
18.7050,1329,N/A
18.7075,1258,N/A
18.7100,1226,N/A
18.7125,1232,N/A
18.7150,1280,N/A
18.7175,1315,N/A
18.7200,1312,N/A
18.7225,1272,N/A
18.7250,1218,N/A
18.7275,1160,N/A
18.7300,1120,N/A
18.7325,1139,N/A
18.7350,1195,N/A
18.7375,1269,N/A
18.7400,1315,N/A
18.7425,1312,N/A
18.7450,1240,N/A
18.7475,1176,N/A
18.7500,1160,N/A
18.7525,1184,N/A
18.7550,1227,N/A
18.7575,1264,N/A
18.7600,1296,N/A
18.7625,1324,N/A
18.7650,1368,N/A
18.7675,1410,N/A
18.7700,1377,N/A
18.7725,1288,N/A
18.7750,1189,N/A
18.7775,1128,N/A
18.7800,1120,N/A
18.7825,1197,N/A
18.7850,1292,N/A
18.7875,1306,N/A
18.7900,1288,N/A
18.7925,1273,N/A
18.7950,1280,N/A
18.7975,1312,N/A
18.8000,1376,N/A
18.8025,1400,N/A
18.8050,1361,N/A
18.8075,1312,N/A
18.8100,1274,N/A
18.8125,1248,N/A
18.8150,1232,N/A
18.8175,1236,N/A
18.8200,1241,N/A
18.8225,1250,N/A
18.8250,1280,N/A
18.8275,1317,N/A
18.8300,1332,N/A
18.8325,1292,N/A
18.8350,1212,N/A
18.8375,1176,N/A
18.8400,1227,N/A
18.8425,1286,N/A
18.8450,1308,N/A
18.8475,1312,N/A
18.8500,1298,N/A
18.8525,1300,N/A
18.8550,1312,N/A
18.8575,1324,N/A
18.8600,1317,N/A
18.8625,1299,N/A
18.8650,1282,N/A
18.8675,1296,N/A
18.8700,1317,N/A
18.8725,1364,N/A
18.8750,1416,N/A
18.8775,1480,N/A
18.8800,1504,N/A
18.8825,1476,N/A
18.8850,1410,N/A
18.8875,1352,N/A
18.8900,1320,N/A
18.8925,1296,N/A
18.8950,1280,N/A
18.8975,1264,N/A
18.9000,1280,N/A
18.9025,1330,N/A
18.9050,1357,N/A
18.9075,1400,N/A
18.9100,1434,N/A
18.9125,1440,N/A
18.9150,1401,N/A
18.9175,1344,N/A
18.9200,1317,N/A
18.9225,1350,N/A
18.9250,1409,N/A
18.9275,1456,N/A
18.9300,1481,N/A
18.9325,1440,N/A
18.9350,1360,N/A
18.9375,1184,N/A
18.9400,1108,N/A
18.9425,1132,N/A
18.9450,1228,N/A
18.9475,1320,N/A
18.9500,1392,N/A
18.9525,1432,N/A
18.9550,1408,N/A
18.9575,1333,N/A
18.9600,1261,N/A
18.9625,1210,N/A
18.9650,1184,N/A
18.9675,1186,N/A
18.9700,1169,N/A
18.9725,1144,N/A
18.9750,1152,N/A
18.9775,1144,N/A
18.9800,1164,N/A
18.9825,1185,N/A
18.9850,1243,N/A
18.9875,1260,N/A
18.9900,1289,N/A
18.9925,1369,N/A
18.9950,1421,N/A
18.9975,1408,N/A
19.0000,1352,N/A
19.0025,1318,N/A
19.0050,1297,N/A
19.0075,1269,N/A
19.0100,1250,N/A
19.0125,1210,N/A
19.0150,1171,N/A
19.0175,1147,N/A
19.0200,1137,N/A
19.0225,1120,N/A
19.0250,1132,N/A
19.0275,1178,N/A
19.0300,1248,N/A
19.0325,1296,N/A
19.0350,1305,N/A
19.0375,1304,N/A
19.0400,1260,N/A
19.0425,1275,N/A
19.0450,1280,N/A
19.0475,1268,N/A
19.0500,1269,N/A
19.0525,1240,N/A
19.0550,1219,N/A
19.0575,1196,N/A
19.0600,1224,N/A
19.0625,1268,N/A
19.0650,1336,N/A
19.0675,1394,N/A
19.0700,1412,N/A
19.0725,1408,N/A
19.0750,1397,N/A
19.0775,1313,N/A
19.0800,1205,N/A
19.0825,1138,N/A
19.0850,1129,N/A
19.0875,1192,N/A
19.0900,1272,N/A
19.0925,1322,N/A
19.0950,1360,N/A
19.0975,1318,N/A
19.1000,1268,N/A
19.1025,1218,N/A
19.1050,1173,N/A
19.1075,1152,N/A
19.1100,1120,N/A
19.1125,1104,N/A
19.1150,1113,N/A
19.1175,1200,N/A
19.1200,1283,N/A
19.1225,1372,N/A
19.1250,1393,N/A
19.1275,1360,N/A
19.1300,1304,N/A
19.1325,1260,N/A
19.1350,1232,N/A
19.1375,1208,N/A
19.1400,1232,N/A
19.1425,1290,N/A
19.1450,1346,N/A
19.1475,1352,N/A
19.1500,1312,N/A
19.1525,1237,N/A
19.1550,1136,N/A
19.1575,1067,N/A
19.1600,1100,N/A
19.1625,1145,N/A
19.1650,1180,N/A
19.1675,1176,N/A
19.1700,1165,N/A
19.1725,1176,N/A
19.1750,1232,N/A
19.1775,1314,N/A
19.1800,1364,N/A
19.1825,1376,N/A
19.1850,1364,N/A
19.1875,1360,N/A
19.1900,1298,N/A
19.1925,1244,N/A
19.1950,1224,N/A
19.1975,1232,N/A
19.2000,1240,N/A
19.2025,1253,N/A
19.2050,1285,N/A
19.2075,1330,N/A
19.2100,1328,N/A
19.2125,1329,N/A
19.2150,1285,N/A
19.2175,1248,N/A
19.2200,1210,N/A
19.2225,1192,N/A
19.2250,1219,N/A
19.2275,1260,N/A
19.2300,1274,N/A
19.2325,1258,N/A
19.2350,1245,N/A
19.2375,1186,N/A
19.2400,1116,N/A
19.2425,1056,N/A
19.2450,1064,N/A
19.2475,1104,N/A
19.2500,1184,N/A
19.2525,1284,N/A
19.2550,1408,N/A
19.2575,1512,N/A
19.2600,1664,N/A
19.2625,1755,N/A
19.2650,1842,N/A
19.2675,1893,N/A
19.2700,1955,N/A
19.2725,2036,N/A
19.2750,2098,N/A
19.2775,2200,N/A
19.2800,2304,N/A
19.2825,2432,N/A
19.2850,2564,N/A
19.2875,2651,N/A
19.2900,2688,N/A
19.2925,2688,N/A
19.2950,2628,N/A
19.2975,2576,N/A
19.3000,2536,N/A
19.3025,2448,N/A
19.3050,2312,N/A
19.3075,2148,N/A
19.3100,2032,N/A
19.3125,1960,N/A
19.3150,1929,N/A
19.3175,1972,N/A
19.3200,1968,N/A
19.3225,1910,N/A
19.3250,1808,N/A
19.3275,1680,N/A
19.3300,1491,N/A
19.3325,1274,N/A
19.3350,1056,N/A
19.3375,886,N/A
19.3400,793,N/A
19.3425,713,N/A
19.3450,625,N/A
19.3475,550,N/A
19.3500,497,N/A
19.3525,496,N/A
19.3550,476,N/A
19.3575,392,N/A
19.3600,299,N/A
19.3625,296,N/A
19.3650,338,N/A
19.3675,448,N/A
19.3700,576,N/A
19.3725,712,N/A
19.3750,825,N/A
19.3775,891,N/A
19.3800,841,N/A
19.3825,786,N/A
19.3850,753,N/A
19.3875,740,N/A
19.3900,768,N/A
19.3925,828,N/A
19.3950,892,N/A
19.3975,928,N/A
19.4000,955,N/A
19.4025,1376,N/A
19.4050,1332,N/A
19.4075,1298,N/A
19.4100,1264,N/A
19.4125,1237,N/A
19.4150,1144,N/A
19.4175,1065,N/A
19.4200,1004,N/A
19.4225,972,N/A
19.4250,988,N/A
19.4275,1094,N/A
19.4300,1253,N/A
19.4325,1384,N/A
19.4350,1448,N/A
19.4375,1461,N/A
19.4400,1475,N/A
19.4425,1412,N/A
19.4450,1377,N/A
19.4475,1336,N/A
19.4500,1323,N/A
19.4525,1305,N/A
19.4550,1268,N/A
19.4575,1204,N/A
19.4600,1168,N/A
19.4625,1170,N/A
19.4650,1194,N/A
19.4675,1209,N/A
19.4700,1219,N/A
19.4725,1225,N/A
19.4750,1224,N/A
19.4775,1216,N/A
19.4800,1224,N/A
19.4825,1216,N/A
19.4850,1248,N/A
19.4875,1280,N/A
19.4900,1296,N/A
19.4925,1280,N/A
19.4950,1232,N/A
19.4975,1184,N/A
19.5000,1168,N/A
19.5025,1168,N/A
19.5050,1177,N/A
19.5075,1216,N/A
19.5100,1290,N/A
19.5125,1352,N/A
19.5150,1408,N/A
19.5175,1424,N/A
19.5200,1448,N/A
19.5225,1424,N/A
19.5250,1400,N/A
19.5275,1328,N/A
19.5300,1248,N/A
19.5325,1179,N/A
19.5350,1144,N/A
19.5375,1170,N/A
19.5400,1232,N/A
19.5425,1285,N/A
19.5450,1314,N/A
19.5475,1348,N/A
19.5500,1376,N/A
19.5525,1376,N/A
19.5550,1384,N/A
19.5575,1376,N/A
19.5600,1320,N/A
19.5625,1280,N/A
19.5650,1320,N/A
19.5675,1382,N/A
19.5700,1400,N/A
19.5725,1381,N/A
19.5750,1380,N/A
19.5775,1360,N/A
19.5800,1328,N/A
19.5825,1298,N/A
19.5850,1292,N/A
19.5875,1304,N/A
19.5900,1345,N/A
19.5925,1370,N/A
19.5950,1408,N/A
19.5975,1440,N/A
19.6000,1440,N/A
19.6025,1429,N/A
19.6050,1368,N/A
19.6075,1288,N/A
19.6100,1209,N/A
19.6125,1174,N/A
19.6150,1173,N/A
19.6175,1228,N/A
19.6200,1298,N/A
19.6225,1344,N/A
19.6250,1344,N/A
19.6275,1304,N/A
19.6300,1270,N/A
19.6325,1212,N/A
19.6350,1153,N/A
19.6375,1129,N/A
19.6400,1128,N/A
19.6425,1145,N/A
19.6450,1248,N/A
19.6475,1332,N/A
19.6500,1371,N/A
19.6525,1360,N/A
19.6550,1282,N/A
19.6575,1237,N/A
19.6600,1188,N/A
19.6625,1153,N/A
19.6650,1180,N/A
19.6675,1264,N/A
19.6700,1352,N/A
19.6725,1376,N/A
19.6750,1336,N/A
19.6775,1241,N/A
19.6800,1208,N/A
19.6825,1216,N/A
19.6850,1169,N/A
19.6875,1184,N/A
19.6900,1132,N/A
19.6925,1147,N/A
19.6950,1133,N/A
19.6975,1114,N/A
19.7000,1031,N/A
19.7025,1072,N/A
19.7050,1109,N/A
19.7075,1168,N/A
19.7100,1228,N/A
19.7125,1266,N/A
19.7150,1257,N/A
19.7175,1224,N/A
19.7200,1216,N/A
19.7225,1208,N/A
19.7250,1176,N/A
19.7275,1169,N/A
19.7300,1185,N/A
19.7325,1234,N/A
19.7350,1268,N/A
19.7375,1328,N/A
19.7400,1408,N/A
19.7425,1496,N/A
19.7450,1584,N/A
19.7475,1584,N/A
19.7500,1433,N/A
19.7525,1260,N/A
19.7550,1115,N/A
19.7575,1026,N/A
19.7600,1003,N/A
19.7625,1024,N/A
19.7650,1065,N/A
19.7675,1108,N/A
19.7700,1157,N/A
19.7725,1180,N/A
19.7750,1201,N/A
19.7775,1236,N/A
19.7800,1291,N/A
19.7825,1328,N/A
19.7850,1352,N/A
19.7875,1344,N/A
19.7900,1336,N/A
19.7925,1328,N/A
19.7950,1329,N/A
19.7975,1280,N/A
19.8000,1233,N/A
19.8025,1176,N/A
19.8050,1128,N/A
19.8075,1112,N/A
19.8100,1076,N/A
19.8125,1088,N/A
19.8150,1122,N/A
19.8175,1145,N/A
19.8200,1177,N/A
19.8225,1237,N/A
19.8250,1254,N/A
19.8275,1248,N/A
19.8300,1248,N/A
19.8325,1269,N/A
19.8350,1321,N/A
19.8375,1380,N/A
19.8400,1418,N/A
19.8425,1440,N/A
19.8450,1432,N/A
19.8475,1402,N/A
19.8500,1349,N/A
19.8525,1252,N/A
19.8550,1168,N/A
19.8575,1136,N/A
19.8600,1168,N/A
19.8625,1242,N/A
19.8650,1288,N/A
19.8675,1280,N/A
19.8700,1248,N/A
19.8725,1236,N/A
19.8750,1258,N/A
19.8775,1320,N/A
19.8800,1397,N/A
19.8825,1512,N/A
19.8850,1658,N/A
19.8875,1810,N/A
19.8900,1953,N/A
19.8925,2088,N/A
19.8950,2177,N/A
19.8975,2216,N/A
19.9000,2216,N/A
19.9025,2228,N/A
19.9050,2256,N/A
19.9075,2353,N/A
19.9100,2456,N/A
19.9125,2516,N/A
19.9150,2549,N/A
19.9175,2504,N/A
19.9200,2448,N/A
19.9225,2378,N/A
19.9250,2304,N/A
19.9275,2217,N/A
19.9300,2132,N/A
19.9325,2081,N/A
19.9350,2096,N/A
19.9375,2129,N/A
19.9400,2100,N/A
19.9425,2018,N/A
19.9450,1908,N/A
19.9475,1760,N/A
19.9500,1613,N/A
19.9525,1458,N/A
19.9550,1281,N/A
19.9575,1121,N/A
19.9600,918,N/A
19.9625,701,N/A
19.9650,520,N/A
19.9675,410,N/A
19.9700,397,N/A
19.9725,427,N/A
19.9750,418,N/A
19.9775,380,N/A
19.9800,370,N/A
19.9825,388,N/A
19.9850,426,N/A
19.9875,448,N/A
19.9900,494,N/A
19.9925,576,N/A
19.9950,652,N/A
19.9975,715,N/A
20.0000,770,N/A
20.0025,802,N/A
20.0050,770,N/A
20.0075,691,N/A
20.0100,643,N/A
20.0125,541,N/A
20.0150,564,N/A
20.0175,632,N/A
20.0200,753,N/A
20.0225,882,N/A
20.0250,1005,N/A
20.0275,1074,N/A
20.0300,1124,N/A
20.0325,1152,N/A
20.0350,1115,N/A
20.0375,1122,N/A
20.0400,1196,N/A
20.0425,1232,N/A
20.0450,1237,N/A
20.0475,1200,N/A
20.0500,1152,N/A
20.0525,1093,N/A
20.0550,1072,N/A
20.0575,1061,N/A
20.0600,1075,N/A
20.0625,1088,N/A
20.0650,1129,N/A
20.0675,1180,N/A
20.0700,1252,N/A
20.0725,1296,N/A
20.0750,1269,N/A
20.0775,1224,N/A
20.0800,1160,N/A
20.0825,1193,N/A
20.0850,1280,N/A
20.0875,1402,N/A
20.0900,1488,N/A
20.0925,1472,N/A
20.0950,1381,N/A
20.0975,1298,N/A
20.1000,1257,N/A
20.1025,1269,N/A
20.1050,1284,N/A
20.1075,1237,N/A
20.1100,1280,N/A
20.1125,1282,N/A
20.1150,1337,N/A
20.1175,1384,N/A
20.1200,1402,N/A
20.1225,1366,N/A
20.1250,1312,N/A
20.1275,1260,N/A
20.1300,1216,N/A
20.1325,1187,N/A
20.1350,1176,N/A
20.1375,1192,N/A
20.1400,1204,N/A
20.1425,1216,N/A
20.1450,1220,N/A
20.1475,1238,N/A
20.1500,1275,N/A
20.1525,1333,N/A
20.1550,1321,N/A
20.1575,1330,N/A
20.1600,1261,N/A
20.1625,1186,N/A
20.1650,1200,N/A
20.1675,1297,N/A
20.1700,1416,N/A
20.1725,1489,N/A
20.1750,1509,N/A
20.1775,1484,N/A
20.1800,1456,N/A
20.1825,1425,N/A
20.1850,1420,N/A
20.1875,1424,N/A
20.1900,1395,N/A
20.1925,1344,N/A
20.1950,1328,N/A
20.1975,1328,N/A
20.2000,1333,N/A
20.2025,1329,N/A
20.2050,1324,N/A
20.2075,1312,N/A
20.2100,1297,N/A
20.2125,1288,N/A
20.2150,1288,N/A
20.2175,1284,N/A
20.2200,1260,N/A
20.2225,1248,N/A
20.2250,1229,N/A
20.2275,1204,N/A
20.2300,1179,N/A
20.2325,1160,N/A
20.2350,1168,N/A
20.2375,1228,N/A
20.2400,1321,N/A
20.2425,1401,N/A
20.2450,1459,N/A
20.2475,1504,N/A
20.2500,1520,N/A
20.2525,1506,N/A
20.2550,1492,N/A
20.2575,1476,N/A
20.2600,1410,N/A
20.2625,1402,N/A
20.2650,1392,N/A
20.2675,1416,N/A
20.2700,1344,N/A
20.2725,1260,N/A
20.2750,1178,N/A
20.2775,1104,N/A
20.2800,1073,N/A
20.2825,1088,N/A
20.2850,1180,N/A
20.2875,1296,N/A
20.2900,1368,N/A
20.2925,1392,N/A
20.2950,1426,N/A
20.2975,1460,N/A
20.3000,1480,N/A
20.3025,1433,N/A
20.3050,1368,N/A
20.3075,1312,N/A
20.3100,1264,N/A
20.3125,1237,N/A
20.3150,1236,N/A
20.3175,1320,N/A
20.3200,1416,N/A
20.3225,1512,N/A
20.3250,1571,N/A
20.3275,1592,N/A
20.3300,1557,N/A
20.3325,1448,N/A
20.3350,1344,N/A
20.3375,1257,N/A
20.3400,1224,N/A
20.3425,1235,N/A
20.3450,1280,N/A
20.3475,1344,N/A
20.3500,1412,N/A
20.3525,1472,N/A
20.3550,1456,N/A
20.3575,1396,N/A
20.3600,1337,N/A
20.3625,1291,N/A
20.3650,1328,N/A
20.3675,1384,N/A
20.3700,1419,N/A
20.3725,1456,N/A
20.3750,1419,N/A
20.3775,1349,N/A
20.3800,1286,N/A
20.3825,1264,N/A
20.3850,1288,N/A
20.3875,1299,N/A
20.3900,1314,N/A
20.3925,1355,N/A
20.3950,1388,N/A
20.3975,1472,N/A
20.4000,1552,N/A
20.4025,1563,N/A
20.4050,1504,N/A
20.4075,1424,N/A
20.4100,1368,N/A
20.4125,1362,N/A
20.4150,1349,N/A
20.4175,1324,N/A
20.4200,1304,N/A
20.4225,1264,N/A
20.4250,1281,N/A
20.4275,1345,N/A
20.4300,1424,N/A
20.4325,1496,N/A
20.4350,1536,N/A
20.4375,1568,N/A
20.4400,1584,N/A
20.4425,1587,N/A
20.4450,1585,N/A
20.4475,1554,N/A
20.4500,1536,N/A
20.4525,1536,N/A
20.4550,1500,N/A
20.4575,1468,N/A
20.4600,1488,N/A
20.4625,1453,N/A
20.4650,1460,N/A
20.4675,1440,N/A
20.4700,1440,N/A
20.4725,1424,N/A
20.4750,1432,N/A
20.4775,1458,N/A
20.4800,1536,N/A
20.4825,1570,N/A
20.4850,1552,N/A
20.4875,1497,N/A
20.4900,1474,N/A
20.4925,1496,N/A
20.4950,1480,N/A
20.4975,1464,N/A
20.5000,1424,N/A
20.5025,1432,N/A
20.5050,1435,N/A
20.5075,1446,N/A
20.5100,1472,N/A
20.5125,1504,N/A
20.5150,1536,N/A
20.5175,1529,N/A
20.5200,1508,N/A
20.5225,1490,N/A
20.5250,1488,N/A
20.5275,1493,N/A
20.5300,1505,N/A
20.5325,1490,N/A
20.5350,1462,N/A
20.5375,1432,N/A
20.5400,1440,N/A
20.5425,1475,N/A
20.5450,1505,N/A
20.5475,1524,N/A
20.5500,1528,N/A
20.5525,1578,N/A
20.5550,1644,N/A
20.5575,1644,N/A
20.5600,1556,N/A
20.5625,1473,N/A
20.5650,1448,N/A
20.5675,1520,N/A
20.5700,1624,N/A
20.5725,1700,N/A
20.5750,1736,N/A
20.5775,1701,N/A
20.5800,1560,N/A
20.5825,1378,N/A
20.5850,1248,N/A
20.5875,1232,N/A
20.5900,1296,N/A
20.5925,1360,N/A
20.5950,1397,N/A
20.5975,1382,N/A
20.6000,1344,N/A
20.6025,1313,N/A
20.6050,1296,N/A
20.6075,1286,N/A
20.6100,1284,N/A
20.6125,1292,N/A
20.6150,1312,N/A
20.6175,1344,N/A
20.6200,1362,N/A
20.6225,1332,N/A
20.6250,1306,N/A
20.6275,1337,N/A
20.6300,1333,N/A
20.6325,1392,N/A
20.6350,1466,N/A
20.6375,1409,N/A
20.6400,1312,N/A
20.6425,1193,N/A
20.6450,1136,N/A
20.6475,1106,N/A
20.6500,1129,N/A
20.6525,1204,N/A
20.6550,1238,N/A
20.6575,1226,N/A
20.6600,1219,N/A
20.6625,1216,N/A
20.6650,1224,N/A
20.6675,1225,N/A
20.6700,1204,N/A
20.6725,1172,N/A
20.6750,1154,N/A
20.6775,1179,N/A
20.6800,1202,N/A
20.6825,1232,N/A
20.6850,1290,N/A
20.6875,1321,N/A
20.6900,1304,N/A
20.6925,1297,N/A
20.6950,1212,N/A
20.6975,1083,N/A
20.7000,970,N/A
20.7025,901,N/A
20.7050,884,N/A
20.7075,892,N/A
20.7100,946,N/A
20.7125,1009,N/A
20.7150,1090,N/A
20.7175,1152,N/A
20.7200,1176,N/A
20.7225,1136,N/A
20.7250,1050,N/A
20.7275,960,N/A
20.7300,901,N/A
20.7325,934,N/A
20.7350,986,N/A
20.7375,1082,N/A
20.7400,1157,N/A
20.7425,1129,N/A
20.7450,1033,N/A
20.7475,920,N/A
20.7500,848,N/A
20.7525,842,N/A
20.7550,851,N/A
20.7575,868,N/A
20.7600,890,N/A
20.7625,908,N/A
20.7650,948,N/A
20.7675,980,N/A
20.7700,1008,N/A
20.7725,1040,N/A
20.7750,1075,N/A
20.7775,1096,N/A
20.7800,1136,N/A
20.7825,1208,N/A
20.7850,1176,N/A
20.7875,1112,N/A
20.7900,1056,N/A
20.7925,1032,N/A
20.7950,1000,N/A
20.7975,980,N/A
20.8000,1008,N/A
20.8025,1034,N/A
20.8050,1056,N/A
20.8075,1040,N/A
20.8100,1043,N/A
20.8125,1064,N/A
20.8150,1065,N/A
20.8175,1012,N/A
20.8200,940,N/A
20.8225,928,N/A
20.8250,933,N/A
20.8275,949,N/A
20.8300,964,N/A
20.8325,987,N/A
20.8350,1028,N/A
20.8375,1046,N/A
20.8400,1056,N/A
20.8425,1034,N/A
20.8450,984,N/A
20.8475,944,N/A
20.8500,945,N/A
20.8525,960,N/A
20.8550,1024,N/A
20.8575,1058,N/A
20.8600,1104,N/A
20.8625,1125,N/A
20.8650,1112,N/A
20.8675,1107,N/A
20.8700,1145,N/A
20.8725,1188,N/A
20.8750,1220,N/A
20.8775,1221,N/A
20.8800,1243,N/A
20.8825,1280,N/A
20.8850,1317,N/A
20.8875,1293,N/A
20.8900,1216,N/A
20.8925,1065,N/A
20.8950,962,N/A
20.8975,928,N/A
20.9000,972,N/A
20.9025,997,N/A
20.9050,1016,N/A
20.9075,1044,N/A
20.9100,1061,N/A
20.9125,1098,N/A
20.9150,1152,N/A
20.9175,1184,N/A
20.9200,1153,N/A
20.9225,1136,N/A
20.9250,1144,N/A
20.9275,1156,N/A
20.9300,1168,N/A
20.9325,1145,N/A
20.9350,1172,N/A
20.9375,1165,N/A
20.9400,1145,N/A
20.9425,1136,N/A
20.9450,1130,N/A
20.9475,1049,N/A
20.9500,1088,N/A
20.9525,1088,N/A
20.9550,1136,N/A
20.9575,1216,N/A
20.9600,1328,N/A
20.9625,1362,N/A
20.9650,1332,N/A
20.9675,1280,N/A
20.9700,1197,N/A
20.9725,1139,N/A
20.9750,1128,N/A
20.9775,1152,N/A
20.9800,1198,N/A
20.9825,1208,N/A
20.9850,1152,N/A
20.9875,1117,N/A
20.9900,1120,N/A
20.9925,1162,N/A
20.9950,1188,N/A
20.9975,1196,N/A
21.0000,1216,N/A
21.0025,1216,N/A
21.0050,1218,N/A
21.0075,1216,N/A
21.0100,1188,N/A
21.0125,1165,N/A
21.0150,1189,N/A
21.0175,1204,N/A
21.0200,1202,N/A
21.0225,1211,N/A
21.0250,1227,N/A
21.0275,1248,N/A
21.0300,1260,N/A
21.0325,1248,N/A
21.0350,1221,N/A
21.0375,1186,N/A
21.0400,1192,N/A
21.0425,1211,N/A
21.0450,1197,N/A
21.0475,1168,N/A
21.0500,1112,N/A
21.0525,1115,N/A
21.0550,1157,N/A
21.0575,1216,N/A
21.0600,1236,N/A
21.0625,1228,N/A
21.0650,1232,N/A
21.0675,1220,N/A
21.0700,1216,N/A
21.0725,1220,N/A
21.0750,1216,N/A
21.0775,1228,N/A
21.0800,1232,N/A
21.0825,1224,N/A
21.0850,1217,N/A
21.0875,1232,N/A
21.0900,1264,N/A
21.0925,1313,N/A
21.0950,1360,N/A
21.0975,1399,N/A
21.1000,1424,N/A
21.1025,1419,N/A
21.1050,1444,N/A
21.1075,1427,N/A
21.1100,1387,N/A
21.1125,1340,N/A
21.1150,1296,N/A
21.1175,1244,N/A
21.1200,1180,N/A
21.1225,1097,N/A
21.1250,1012,N/A
21.1275,976,N/A
21.1300,988,N/A
21.1325,1051,N/A
21.1350,1147,N/A
21.1375,1210,N/A
21.1400,1206,N/A
21.1425,1184,N/A
21.1450,1204,N/A
21.1475,1265,N/A
21.1500,1357,N/A
21.1525,1434,N/A
21.1550,1520,N/A
21.1575,1576,N/A
21.1600,1536,N/A
21.1625,1440,N/A
21.1650,1312,N/A
21.1675,1196,N/A
21.1700,1120,N/A
21.1725,1128,N/A
21.1750,1176,N/A
21.1775,1218,N/A
21.1800,1250,N/A
21.1825,1274,N/A
21.1850,1252,N/A
21.1875,1219,N/A
21.1900,1211,N/A
21.1925,1209,N/A
21.1950,1216,N/A
21.1975,1203,N/A
21.2000,1240,N/A
21.2025,1286,N/A
21.2050,1280,N/A
21.2075,1264,N/A
21.2100,1232,N/A
21.2125,1216,N/A
21.2150,1197,N/A
21.2175,1205,N/A
21.2200,1227,N/A
21.2225,1218,N/A
21.2250,1217,N/A
21.2275,1190,N/A
21.2300,1156,N/A
21.2325,1152,N/A
21.2350,1176,N/A
21.2375,1216,N/A
21.2400,1264,N/A
21.2425,1304,N/A
21.2450,1314,N/A
21.2475,1320,N/A
21.2500,1304,N/A
21.2525,1280,N/A
21.2550,1276,N/A
21.2575,1248,N/A
21.2600,1240,N/A
21.2625,1236,N/A
21.2650,1252,N/A
21.2675,1296,N/A
21.2700,1346,N/A
21.2725,1347,N/A
21.2750,1324,N/A
21.2775,1284,N/A
21.2800,1280,N/A
21.2825,1328,N/A
21.2850,1371,N/A
21.2875,1350,N/A
21.2900,1252,N/A
21.2925,1189,N/A
21.2950,1168,N/A
21.2975,1200,N/A
21.3000,1282,N/A
21.3025,1377,N/A
21.3050,1456,N/A
21.3075,1498,N/A
21.3100,1522,N/A
21.3125,1544,N/A
21.3150,1492,N/A
21.3175,1408,N/A
21.3200,1312,N/A
21.3225,1210,N/A
21.3250,1164,N/A
21.3275,1123,N/A
21.3300,1075,N/A
21.3325,1049,N/A
21.3350,1072,N/A
21.3375,1112,N/A
21.3400,1116,N/A
21.3425,1057,N/A
21.3450,1032,N/A
21.3475,1043,N/A
21.3500,1140,N/A
21.3525,1289,N/A
21.3550,1421,N/A
21.3575,1490,N/A
21.3600,1476,N/A
21.3625,1384,N/A
21.3650,1321,N/A
21.3675,1240,N/A
21.3700,1224,N/A
21.3725,1253,N/A
21.3750,1312,N/A
21.3775,1352,N/A
21.3800,1333,N/A
21.3825,1306,N/A
21.3850,1268,N/A
21.3875,1208,N/A
21.3900,1168,N/A
21.3925,1162,N/A
21.3950,1180,N/A
21.3975,1184,N/A
21.4000,1161,N/A
21.4025,1163,N/A
21.4050,1197,N/A
21.4075,1251,N/A
21.4100,1316,N/A
21.4125,1389,N/A
21.4150,1388,N/A
21.4175,1365,N/A
21.4200,1285,N/A
21.4225,1208,N/A
21.4250,1160,N/A
21.4275,1152,N/A
21.4300,1169,N/A
21.4325,1186,N/A
21.4350,1206,N/A
21.4375,1208,N/A
21.4400,1184,N/A
21.4425,1152,N/A
21.4450,1157,N/A
21.4475,1200,N/A
21.4500,1220,N/A
21.4525,1226,N/A
21.4550,1250,N/A
21.4575,1299,N/A
21.4600,1316,N/A
21.4625,1336,N/A
21.4650,1363,N/A
21.4675,1380,N/A
21.4700,1376,N/A
21.4725,1313,N/A
21.4750,1256,N/A
21.4775,1284,N/A
21.4800,1324,N/A
21.4825,1321,N/A
21.4850,1304,N/A
21.4875,1267,N/A
21.4900,1248,N/A
21.4925,1288,N/A
21.4950,1344,N/A
21.4975,1364,N/A
21.5000,1365,N/A
21.5025,1333,N/A
21.5050,1248,N/A
21.5075,1171,N/A
21.5100,1145,N/A
21.5125,1187,N/A
21.5150,1315,N/A
21.5175,1428,N/A
21.5200,1418,N/A
21.5225,1376,N/A
21.5250,1296,N/A
21.5275,1228,N/A
21.5300,1184,N/A
21.5325,1164,N/A
21.5350,1160,N/A
21.5375,1144,N/A
21.5400,1146,N/A
21.5425,1192,N/A
21.5450,1266,N/A
21.5475,1332,N/A
21.5500,1338,N/A
21.5525,1288,N/A
21.5550,1256,N/A
21.5575,1299,N/A
21.5600,1344,N/A
21.5625,1337,N/A
21.5650,1304,N/A
21.5675,1280,N/A
21.5700,1269,N/A
21.5725,1312,N/A
21.5750,1349,N/A
21.5775,1401,N/A
21.5800,1408,N/A
21.5825,1369,N/A
