Time (s),PPG_RED_RAW,PPG_IR_RAW,PPG_GREEN_RAW,ECG_RAW,T_AMBIENT,T_OBJECT,HR_GT
1.5825,230,204,76,3542,22.35,23.92,N/A
1.5850,229,204,93,732,22.35,23.92,N/A
1.5875,233,193,76,212,22.35,23.92,N/A
1.5900,235,192,84,41,22.35,23.92,N/A
1.5925,237,199,83,18,22.35,23.92,N/A
1.5950,229,192,71,595,22.35,23.92,N/A
1.5975,218,179,94,2430,22.35,23.92,N/A
1.6000,226,188,77,4095,22.35,23.92,N/A
1.6025,229,191,78,3885,22.35,23.92,N/A
1.6050,217,199,82,832,22.35,23.92,N/A
1.6075,223,193,78,239,22.35,23.92,N/A
1.6100,233,202,77,43,22.35,23.92,N/A
1.6125,236,196,81,17,22.35,23.92,N/A
1.6150,230,194,77,404,22.35,23.92,N/A
1.6175,233,192,84,2170,22.35,23.92,N/A
1.6200,228,197,86,4095,22.35,23.92,N/A
1.6225,236,187,94,3661,22.35,23.92,N/A
1.6250,227,188,84,717,22.35,23.92,N/A
1.6275,228,178,98,208,22.35,23.92,N/A
1.6300,228,186,85,37,22.35,23.92,N/A
1.6325,229,184,89,16,22.35,23.92,N/A
1.6350,232,197,91,358,22.35,23.92,N/A
1.6375,225,193,70,2003,22.35,23.92,N/A
1.6400,233,194,90,4095,22.35,23.92,N/A
1.6425,234,199,78,3619,22.35,23.92,N/A
1.6450,229,197,88,780,22.35,23.92,N/A
1.6475,222,179,95,222,22.35,23.92,N/A
1.6500,223,175,81,39,22.35,23.92,N/A
1.6525,214,174,90,14,22.35,23.92,N/A
1.6550,226,186,91,285,22.35,23.92,N/A
1.6575,232,188,91,1867,22.35,23.92,N/A
1.6600,230,199,75,4095,22.35,23.92,N/A
1.6625,227,190,74,3717,22.35,23.92,N/A
1.6650,234,188,80,799,22.35,23.92,N/A
1.6675,233,197,89,235,22.35,23.92,N/A
1.6700,230,194,81,39,22.35,23.92,N/A
1.6725,236,198,77,13,22.35,23.92,N/A
1.6750,235,203,85,463,22.35,23.92,N/A
1.6775,220,176,79,3115,22.35,23.92,N/A
1.6800,224,188,81,4095,22.35,23.92,N/A
1.6825,232,180,97,2792,22.35,23.92,N/A
1.6850,229,207,79,858,22.35,23.92,N/A
1.6875,229,194,78,146,22.35,23.92,N/A
1.6900,232,193,78,43,22.35,23.92,N/A
1.6925,232,208,85,12,22.35,23.92,N/A
1.6950,230,201,83,428,22.35,23.92,N/A
1.6975,231,196,73,3209,22.35,23.92,N/A
1.7000,223,175,94,4095,22.35,23.92,N/A
1.7025,231,178,82,2813,22.35,23.92,N/A
1.7050,231,174,99,870,22.35,23.92,N/A
1.7075,222,188,76,136,22.35,23.92,N/A
1.7100,231,197,101,45,22.35,23.92,N/A
1.7125,232,195,86,11,22.35,23.92,N/A
1.7150,229,201,82,679,22.35,23.92,N/A
1.7175,227,198,82,3621,22.35,23.92,N/A
1.7200,225,205,79,4095,22.35,23.92,N/A
1.7225,229,197,75,2775,22.35,23.92,N/A
1.7250,233,197,70,886,22.35,23.92,N/A
1.7275,227,169,84,139,22.35,23.92,N/A
1.7300,221,163,88,45,22.35,23.92,N/A
1.7325,232,196,92,10,22.35,23.92,N/A
1.7350,218,195,94,590,22.35,23.92,N/A
1.7375,232,195,71,3416,22.35,23.92,N/A
1.7400,230,199,81,4095,22.35,23.92,N/A
1.7425,234,193,77,2902,22.35,23.92,N/A
1.7450,234,194,77,946,22.35,23.92,N/A
1.7475,230,195,81,148,22.35,23.92,N/A
1.7500,223,174,110,48,22.35,23.92,N/A
1.7525,238,176,82,14,22.35,23.92,N/A
1.7550,215,184,90,473,22.35,23.92,N/A
1.7575,226,174,83,3290,22.35,23.92,N/A
1.7600,226,186,91,4095,22.35,23.92,N/A
1.7625,218,191,91,2720,22.35,23.92,N/A
1.7650,223,191,84,805,22.35,23.92,N/A
1.7675,233,194,88,128,22.35,23.92,N/A
1.7700,238,188,87,50,22.35,23.92,N/A
1.7725,239,197,78,11,22.35,23.92,N/A
1.7750,233,196,88,458,22.35,23.92,N/A
1.7775,221,184,107,3184,22.35,23.92,N/A
1.7800,220,184,86,4095,22.35,23.92,N/A
1.7825,230,189,89,2688,22.35,23.92,N/A
1.7850,217,186,98,824,22.35,23.92,N/A
1.7875,225,201,80,129,22.35,23.92,N/A
1.7900,227,210,93,42,22.35,23.92,N/A
1.7925,229,201,80,12,22.35,23.92,N/A
1.7950,231,200,87,474,22.35,23.92,N/A
1.7975,236,203,74,3280,22.35,23.92,N/A
1.8000,231,198,86,4095,22.35,23.92,N/A
1.8025,234,204,77,2965,22.35,23.92,N/A
1.8050,233,178,96,500,22.35,23.92,N/A
1.8075,224,173,106,142,22.35,23.92,N/A
1.8100,218,186,84,29,22.35,23.92,N/A
1.8125,214,183,80,14,22.35,23.92,N/A
1.8150,236,191,91,1224,22.35,23.92,N/A
1.8175,231,199,87,3152,22.35,23.92,N/A
1.8200,232,205,81,4095,22.35,23.92,N/A
1.8225,225,200,83,3064,22.35,23.92,N/A
1.8250,233,197,73,526,22.35,23.92,N/A
1.8275,230,205,95,154,22.35,23.92,N/A
1.8300,234,195,71,29,22.35,23.92,N/A
1.8325,219,169,91,19,22.35,23.92,N/A
1.8350,223,180,82,1193,22.35,23.92,N/A
1.8375,227,189,89,3206,22.35,23.92,N/A
1.8400,226,199,81,4095,22.35,23.92,N/A
1.8425,239,202,80,2949,22.35,23.92,N/A
1.8450,230,201,83,497,22.35,23.92,N/A
1.8475,223,192,80,147,22.35,23.92,N/A
1.8500,231,198,79,25,22.35,23.92,N/A
1.8525,227,194,78,14,22.35,23.92,N/A
1.8550,228,165,88,1638,22.35,23.92,N/A
1.8575,223,180,96,3437,22.35,23.92,N/A
1.8600,224,193,97,4095,22.35,23.92,N/A
1.8625,231,194,91,3004,22.35,23.92,N/A
1.8650,225,193,70,514,22.35,23.92,N/A
1.8675,240,191,83,152,22.35,23.92,N/A
1.8700,232,201,76,30,22.35,23.92,N/A
1.8725,228,201,81,17,22.35,23.92,N/A
1.8750,229,195,76,1299,22.35,23.92,N/A
1.8775,227,196,81,3252,22.35,23.92,N/A
1.8800,230,199,73,4095,22.35,23.92,N/A
1.8825,220,179,107,3413,22.35,23.92,N/A
1.8850,221,187,90,635,22.35,23.92,N/A
1.8875,233,172,85,183,22.35,23.92,N/A
1.8900,223,194,78,38,22.35,23.92,N/A
1.8925,229,200,82,15,22.35,23.92,N/A
1.8950,226,202,76,1430,22.35,23.92,N/A
1.8975,226,194,90,3433,22.35,23.92,N/A
1.9000,230,201,78,4095,22.35,23.92,N/A
1.9025,232,198,80,3205,22.35,23.92,N/A
1.9050,222,192,94,579,22.35,23.92,N/A
1.9075,227,179,92,173,22.35,23.92,N/A
1.9100,224,186,80,32,22.35,23.92,N/A
1.9125,215,188,99,14,22.35,23.92,N/A
1.9150,220,189,78,1216,22.35,23.92,N/A
1.9175,226,195,79,3187,22.35,23.92,N/A
1.9200,224,186,72,4095,22.35,23.92,N/A
1.9225,230,198,86,3083,22.35,23.92,N/A
1.9250,230,194,84,538,22.35,23.92,N/A
1.9275,233,195,90,89,22.35,23.92,N/A
1.9300,238,191,83,32,22.35,23.92,N/A
1.9325,226,184,84,50,22.35,23.92,N/A
1.9350,225,178,96,1346,22.35,23.92,N/A
1.9375,236,186,100,4095,22.35,23.92,N/A
1.9400,229,185,92,4095,22.35,23.92,N/A
1.9425,224,195,88,2124,22.35,23.92,N/A
1.9450,238,200,84,618,22.35,23.92,N/A
1.9475,232,187,92,100,22.35,23.92,N/A
1.9500,229,197,89,32,22.35,23.92,N/A
1.9525,226,198,71,64,22.35,23.92,N/A
1.9550,230,196,77,1475,22.35,23.92,N/A
1.9575,238,200,83,4095,22.35,23.92,N/A
1.9600,223,188,94,4095,22.35,23.92,N/A
1.9625,219,173,77,1124,22.35,23.92,N/A
1.9650,214,196,95,324,22.35,23.92,N/A
1.9675,181,199,79,54,22.35,23.92,N/A
1.9700,240,181,91,20,22.35,23.92,N/A
1.9725,246,184,63,585,22.35,23.92,N/A
1.9750,226,203,46,2338,22.35,23.92,N/A
1.9775,230,169,85,4095,22.35,23.92,N/A
1.9800,226,187,84,4095,22.35,23.92,N/A
1.9825,214,179,95,2036,22.35,23.92,N/A
1.9850,218,221,81,320,22.35,23.92,N/A
1.9875,223,207,60,96,22.35,23.92,N/A
1.9900,256,181,64,20,22.35,23.92,N/A
1.9925,225,188,81,36,22.35,23.92,N/A
1.9950,224,174,96,2292,22.35,23.92,N/A
1.9975,231,165,80,4041,22.35,23.92,N/A
2.0000,217,176,63,3967,22.35,23.92,N/A
2.0025,230,198,86,1826,22.35,23.92,N/A
2.0050,230,194,84,518,22.35,23.92,N/A
2.0075,228,185,92,83,22.35,23.92,N/A
2.0100,235,186,100,32,22.35,23.92,N/A
2.0125,221,184,89,9,22.35,23.92,N/A
2.0150,214,180,85,909,22.32,24.04,N/A
2.0175,222,190,84,3675,22.32,24.04,N/A
2.0200,220,181,99,4095,22.32,24.04,N/A
2.0225,226,203,69,1633,22.32,24.04,N/A
2.0250,226,194,93,470,22.32,24.04,N/A
2.0275,237,192,82,73,22.32,24.04,N/A
2.0300,226,192,83,27,22.32,24.04,N/A
2.0325,231,200,76,22,22.32,24.04,N/A
2.0350,230,194,86,995,22.32,24.04,N/A
2.0375,221,182,92,3784,22.32,24.04,N/A
2.0400,226,177,86,4095,22.32,24.04,N/A
2.0425,226,186,87,1952,22.32,24.04,N/A
2.0450,225,191,77,557,22.32,24.04,N/A
2.0475,217,189,88,86,22.32,24.04,N/A
2.0500,224,188,95,32,22.32,24.04,N/A
2.0525,235,198,71,28,22.32,24.04,N/A
2.0550,230,191,78,1159,22.32,24.04,N/A
2.0575,225,195,84,4095,22.32,24.04,N/A
2.0600,225,198,82,4095,22.32,24.04,N/A
2.0625,235,194,78,2228,22.32,24.04,N/A
2.0650,229,167,85,354,22.32,24.04,N/A
2.0675,226,180,82,103,22.32,24.04,N/A
2.0700,217,192,89,23,22.32,24.04,N/A
2.0725,228,195,84,154,22.32,24.04,N/A
2.0750,230,190,88,2787,22.32,24.04,N/A
2.0775,234,195,87,4095,22.32,24.04,N/A
2.0800,220,191,69,4095,22.32,24.04,N/A
2.0825,234,190,81,2578,22.32,24.04,N/A
2.0850,228,196,81,420,22.32,24.04,N/A
2.0875,226,182,85,125,22.32,24.04,N/A
2.0900,228,179,87,21,22.32,24.04,N/A
2.0925,227,178,91,137,22.32,24.04,N/A
2.0950,225,183,91,2701,22.32,24.04,N/A
2.0975,224,192,81,4095,22.32,24.04,N/A
2.1000,226,199,88,4095,22.32,24.04,N/A
2.1025,236,199,85,2563,22.32,24.04,N/A
2.1050,235,200,82,416,22.32,24.04,N/A
2.1075,226,188,83,125,22.32,24.04,N/A
2.1100,237,201,73,24,22.32,24.04,N/A
2.1125,228,195,78,110,22.32,24.04,N/A
2.1150,230,182,90,2706,22.32,24.04,N/A
2.1175,221,182,92,4095,22.32,24.04,N/A
2.1200,224,192,94,4095,22.32,24.04,N/A
2.1225,225,180,82,2536,22.32,24.04,N/A
2.1250,230,195,79,405,22.32,24.04,N/A
2.1275,233,204,67,120,22.32,24.04,N/A
2.1300,231,199,71,23,22.32,24.04,N/A
2.1325,234,194,79,89,22.32,24.04,N/A
2.1350,240,187,72,2539,22.32,24.04,N/A
2.1375,237,199,84,4095,22.32,24.04,N/A
2.1400,231,193,85,4095,22.32,24.04,N/A
2.1425,224,175,97,2617,22.32,24.04,N/A
2.1450,218,187,97,429,22.32,24.04,N/A
2.1475,223,185,98,130,22.32,24.04,N/A
2.1500,215,191,83,26,22.32,24.04,N/A
2.1525,223,197,77,62,22.32,24.04,N/A
2.1550,226,199,85,2410,22.32,24.04,N/A
2.1575,232,198,77,4095,22.32,24.04,N/A
2.1600,232,198,91,4095,22.32,24.04,N/A
2.1625,230,204,65,2498,22.32,24.04,N/A
2.1650,230,182,98,405,22.32,24.04,N/A
2.1675,232,181,95,121,22.32,24.04,N/A
2.1700,225,179,73,27,22.32,24.04,N/A
2.1725,227,184,87,83,22.32,24.04,N/A
2.1750,224,196,83,2337,22.32,24.04,N/A
2.1775,230,177,80,4095,22.32,24.04,N/A
2.1800,227,188,85,4095,22.32,24.04,N/A
2.1825,225,195,80,2498,22.32,24.04,N/A
2.1850,230,193,87,398,22.32,24.04,N/A
2.1875,232,197,73,73,22.32,24.04,N/A
2.1900,236,196,84,29,22.32,24.04,N/A
2.1925,230,180,88,515,22.32,24.04,N/A
2.1950,223,168,90,2378,22.32,24.04,N/A
2.1975,229,184,89,4095,22.32,24.04,N/A
2.2000,226,193,91,4095,22.32,24.04,N/A
2.2025,223,200,84,1538,22.32,24.04,N/A
2.2050,229,196,95,449,22.32,24.04,N/A
2.2075,230,202,79,72,22.32,24.04,N/A
2.2100,229,197,80,27,22.32,24.04,N/A
2.2125,228,193,82,656,22.32,24.04,N/A
2.2150,225,201,76,2620,22.32,24.04,N/A
2.2175,226,201,90,4095,22.32,24.04,N/A
2.2200,228,186,88,4095,22.32,24.04,N/A
2.2225,217,188,89,1388,22.32,24.04,N/A
2.2250,223,185,89,404,22.32,24.04,N/A
2.2275,228,201,83,70,22.32,24.04,N/A
2.2300,222,205,71,24,22.32,24.04,N/A
2.2325,225,194,73,793,22.32,24.04,N/A
2.2350,234,197,74,2753,22.32,24.04,N/A
2.2375,234,194,84,4095,22.32,24.04,N/A
2.2400,229,197,83,4095,22.32,24.04,N/A
2.2425,235,199,72,1740,22.32,24.04,N/A
2.2450,227,183,103,510,22.32,24.04,N/A
2.2475,225,190,80,83,22.32,24.04,N/A
2.2500,227,184,111,30,22.32,24.04,N/A
2.2525,223,196,81,699,22.32,24.04,N/A
2.2550,225,191,86,2721,22.32,24.04,N/A
2.2575,228,200,80,4095,22.32,24.04,N/A
2.2600,229,201,83,4095,22.32,24.04,N/A
2.2625,228,201,70,1687,22.32,24.04,N/A
2.2650,234,197,77,486,22.32,24.04,N/A
2.2675,238,204,80,84,22.32,24.04,N/A
2.2700,231,187,102,29,22.32,24.04,N/A
2.2725,228,170,90,611,22.32,24.04,N/A
2.2750,232,182,96,2429,22.32,24.04,N/A
2.2775,233,185,88,4095,22.32,24.04,N/A
2.2800,226,182,94,4095,22.32,24.04,N/A
2.2825,222,196,89,1501,22.32,24.04,N/A
2.2850,235,195,81,438,22.32,24.04,N/A
2.2875,235,203,82,75,22.32,24.04,N/A
2.2900,232,200,81,24,22.32,24.04,N/A
2.2925,233,199,77,582,22.32,24.04,N/A
2.2950,231,193,72,2454,22.32,24.04,N/A
2.2975,222,178,91,4095,22.32,24.04,N/A
2.3000,238,189,92,4095,22.32,24.04,N/A
2.3025,232,180,93,1530,22.32,24.04,N/A
2.3050,222,197,86,443,22.32,24.04,N/A
2.3075,236,197,83,79,22.32,24.04,N/A
2.3100,225,188,84,25,22.32,24.04,N/A
2.3125,228,205,91,439,22.32,24.04,N/A
2.3150,226,180,92,2209,22.32,24.04,N/A
2.3175,231,202,79,4095,22.32,24.04,N/A
2.3200,223,174,94,3730,22.32,24.04,N/A
2.3225,222,176,86,1466,22.32,24.04,N/A
2.3250,223,185,88,234,22.32,24.04,N/A
2.3275,234,189,96,74,22.32,24.04,N/A
2.3300,229,197,87,17,22.32,24.04,N/A
2.3325,232,200,77,251,22.32,24.04,N/A
2.3350,229,197,79,2889,22.32,24.04,N/A
2.3375,244,202,70,4095,22.32,24.04,N/A
2.3400,240,199,87,3828,22.32,24.04,N/A
2.3425,231,199,78,1536,22.32,24.04,N/A
2.3450,229,197,81,238,22.32,24.04,N/A
2.3475,222,184,103,76,22.32,24.04,N/A
2.3500,220,184,91,18,22.32,24.04,N/A
2.3525,222,190,81,228,22.32,24.04,N/A
2.3550,223,193,91,2656,22.32,24.04,N/A
2.3575,227,199,80,4095,22.32,24.04,N/A
2.3600,231,196,81,3656,22.32,24.04,N/A
2.3625,237,196,80,1416,22.32,24.04,N/A
2.3650,231,200,84,224,22.32,24.04,N/A
2.3675,235,202,87,65,22.32,24.04,N/A
2.3700,231,196,77,18,22.32,24.04,N/A
2.3725,214,168,94,251,22.32,24.04,N/A
2.3750,221,187,76,2760,22.32,24.04,N/A
2.3775,230,177,83,4095,22.32,24.04,N/A
2.3800,225,202,73,3558,22.32,24.04,N/A
2.3825,227,200,84,1347,22.32,24.04,N/A
2.3850,230,196,85,215,22.32,24.04,N/A
2.3875,229,197,80,70,22.32,24.04,N/A
2.3900,236,193,85,24,22.32,24.04,N/A
2.3925,236,200,75,311,22.32,24.04,N/A
2.3950,230,196,74,2995,22.32,24.04,N/A
2.3975,226,174,104,4095,22.32,24.04,N/A
2.4000,227,180,96,3556,22.32,24.04,N/A
2.4025,223,177,99,1433,22.32,24.04,N/A
2.4050,225,182,86,221,22.32,24.04,N/A
2.4075,223,181,97,66,22.32,24.04,N/A
2.4100,227,197,81,17,22.32,24.04,N/A
2.4125,230,194,81,310,22.32,24.04,N/A
2.4150,238,199,80,3140,22.32,24.04,N/A
2.4175,246,195,82,4095,22.32,24.04,N/A
2.4200,240,198,84,3496,22.32,24.04,N/A
2.4225,231,197,84,1293,22.32,24.04,N/A
2.4250,226,170,95,203,22.32,24.04,N/A
2.4275,217,184,83,64,22.32,24.04,N/A
2.4300,223,186,94,20,22.32,24.04,N/A
2.4325,229,191,90,333,22.32,24.04,N/A
2.4350,223,191,84,3146,22.32,24.04,N/A
2.4375,236,199,93,4095,22.32,24.04,N/A
2.4400,233,193,78,3777,22.32,24.04,N/A
2.4425,226,194,79,1461,22.32,24.04,N/A
2.4450,238,195,82,235,22.32,24.04,N/A
2.4475,223,180,83,35,22.32,24.04,N/A
2.4500,225,181,96,21,22.32,24.04,N/A
2.4525,226,171,110,1015,22.32,24.04,N/A
2.4550,229,190,92,3028,22.32,24.04,N/A
2.4575,216,192,83,4095,22.32,24.04,N/A
2.4600,223,192,78,3948,22.32,24.04,N/A
2.4625,241,198,86,849,22.32,24.04,N/A
2.4650,233,191,84,244,22.32,24.04,N/A
2.4675,233,198,83,44,22.32,24.04,N/A
2.4700,234,194,75,17,22.32,24.04,N/A
2.4725,230,199,78,1119,22.32,24.04,N/A
2.4750,230,187,89,3171,22.32,24.04,N/A
2.4775,231,180,86,4095,22.32,24.04,N/A
2.4800,226,173,92,3914,22.32,24.04,N/A
2.4825,221,185,88,901,22.32,24.04,N/A
2.4850,222,196,94,264,22.32,24.04,N/A
2.4875,234,198,88,49,22.32,24.04,N/A
2.4900,230,197,84,19,22.32,24.04,N/A
2.4925,236,190,84,993,22.32,24.04,N/A
2.4950,229,196,85,2894,22.32,24.04,N/A
2.4975,229,199,86,4095,22.32,24.04,N/A
2.5000,233,194,90,4050,22.32,24.04,N/A
2.5025,231,172,89,942,22.32,24.04,N/A
2.5050,215,177,77,284,22.32,24.04,N/A
2.5075,220,192,89,50,22.32,24.04,N/A
2.5100,221,192,83,27,22.32,24.04,N/A
2.5125,229,198,70,2124,22.32,24.04,N/A
2.5150,206,205,61,4064,22.32,24.04,N/A
2.5175,229,179,84,4095,22.32,24.04,N/A
2.5200,259,191,71,3096,22.32,24.04,N/A
2.5225,229,184,44,550,22.32,24.04,N/A
2.5250,230,176,51,160,22.32,24.04,N/A
2.5275,237,169,83,30,22.32,24.04,N/A
2.5300,217,202,98,12,22.32,24.04,N/A
2.5325,213,197,80,1077,22.32,24.04,N/A
2.5350,228,197,57,3975,22.32,24.04,N/A
2.5375,246,194,69,4095,22.32,24.04,N/A
2.5400,237,190,80,2953,22.32,24.04,N/A
2.5425,233,187,95,930,22.32,24.04,N/A
2.5450,227,171,90,150,22.32,24.04,N/A
2.5475,229,160,72,48,22.32,24.04,N/A
2.5500,206,186,86,14,22.32,24.04,N/A
2.5525,230,199,78,1032,22.32,24.04,N/A
2.5550,253,194,91,3940,22.32,24.04,N/A
2.5575,239,176,95,4095,22.32,24.04,N/A
2.5600,224,171,91,4071,22.32,24.02,N/A
2.5625,228,183,85,988,22.32,24.02,N/A
2.5650,233,198,76,288,22.32,24.02,N/A
2.5675,233,196,88,53,22.32,24.02,N/A
2.5700,227,190,85,21,22.32,24.02,N/A
2.5725,230,190,82,916,22.32,24.02,N/A
2.5750,223,182,85,3984,22.32,24.02,N/A
2.5775,223,194,90,4095,22.32,24.02,N/A
2.5800,226,181,94,2845,22.32,24.02,N/A
2.5825,219,179,78,885,22.32,24.02,N/A
2.5850,227,183,76,139,22.32,24.02,N/A
2.5875,227,195,79,38,22.32,24.02,N/A
2.5900,225,198,84,12,22.32,24.02,N/A
2.5925,226,197,85,922,22.32,24.02,N/A
2.5950,232,195,80,3938,22.32,24.02,N/A
2.5975,232,198,90,4095,22.32,24.02,N/A
2.6000,234,198,79,3048,22.32,24.02,N/A
2.6025,228,195,90,997,22.32,24.02,N/A
2.6050,227,199,83,160,22.32,24.02,N/A
2.6075,223,172,91,49,22.32,24.02,N/A
2.6100,221,176,84,14,22.32,24.02,N/A
2.6125,220,187,85,781,22.32,24.02,N/A
2.6150,219,199,86,3762,22.32,24.02,N/A
2.6175,226,197,79,4095,22.32,24.02,N/A
2.6200,234,194,83,3108,22.32,24.02,N/A
2.6225,225,203,72,1012,22.32,24.02,N/A
2.6250,235,194,87,162,22.32,24.02,N/A
2.6275,235,195,80,55,22.32,24.02,N/A
2.6300,228,164,100,16,22.32,24.02,N/A
2.6325,225,192,105,1072,22.32,24.02,N/A
2.6350,222,193,90,3940,22.32,24.02,N/A
2.6375,225,185,95,4095,22.32,24.02,N/A
2.6400,229,196,74,3008,22.32,24.02,N/A
2.6425,233,198,89,942,22.32,24.02,N/A
2.6450,237,193,77,149,22.32,24.02,N/A
2.6475,224,197,80,46,22.32,24.02,N/A
2.6500,236,194,83,16,22.32,24.02,N/A
2.6525,235,199,73,1134,22.32,24.02,N/A
2.6550,234,206,83,4092,22.32,24.02,N/A
2.6575,218,191,106,4095,22.32,24.02,N/A
2.6600,225,176,97,2848,22.32,24.02,N/A
2.6625,224,167,100,890,22.32,24.02,N/A
2.6650,229,186,78,144,22.32,24.02,N/A
2.6675,225,191,88,52,22.32,24.02,N/A
2.6700,232,195,80,12,22.32,24.02,N/A
2.6725,226,192,79,1016,22.32,24.02,N/A
2.6750,237,197,80,3985,22.32,24.02,N/A
2.6775,228,195,84,4095,22.32,24.02,N/A
2.6800,228,183,106,3200,22.32,24.02,N/A
2.6825,230,183,89,1053,22.32,24.02,N/A
2.6850,228,177,82,166,22.32,24.02,N/A
2.6875,225,198,91,55,22.32,24.02,N/A
2.6900,224,196,83,17,22.32,24.02,N/A
2.6925,231,195,70,901,22.32,24.02,N/A
2.6950,226,194,91,3908,22.32,24.02,N/A
2.6975,230,198,72,4095,22.32,24.02,N/A
2.7000,228,190,83,3154,22.32,24.02,N/A
2.7025,231,199,70,547,22.32,24.02,N/A
2.7050,231,193,83,157,22.32,24.02,N/A
2.7075,227,173,103,25,22.32,24.02,N/A
2.7100,228,172,91,11,22.32,24.02,N/A
2.7125,227,179,84,1776,22.32,24.02,N/A
2.7150,217,196,76,3851,22.32,24.02,N/A
2.7175,219,197,84,4095,22.32,24.02,N/A
2.7200,220,194,83,3293,22.32,24.02,N/A
2.7225,230,206,75,578,22.32,24.02,N/A
2.7250,235,200,75,175,22.32,24.02,N/A
2.7275,234,201,75,32,22.32,24.02,N/A
2.7300,241,195,85,14,22.32,24.02,N/A
2.7325,235,200,78,1726,22.32,24.02,N/A
2.7350,227,174,88,3813,22.32,24.02,N/A
2.7375,219,182,87,4095,22.32,24.02,N/A
2.7400,230,194,76,2993,22.32,24.02,N/A
2.7425,221,190,91,514,22.32,24.02,N/A
2.7450,217,169,94,151,22.32,24.02,N/A
2.7475,228,172,82,35,22.32,24.02,N/A
2.7500,231,191,82,18,22.32,24.02,N/A
2.7525,227,195,79,1841,22.32,24.02,N/A
2.7550,227,196,73,3761,22.32,24.02,N/A
2.7575,229,169,95,4095,22.32,24.02,N/A
2.7600,223,175,79,3040,22.32,24.02,N/A
2.7625,224,184,80,530,22.32,24.02,N/A
2.7650,228,181,106,150,22.32,24.02,N/A
2.7675,225,190,79,25,22.32,24.02,N/A
2.7700,233,194,74,12,22.32,24.02,N/A
2.7725,230,201,77,1790,22.32,24.02,N/A
2.7750,227,194,81,3737,22.32,24.02,N/A
2.7775,227,198,83,4095,22.32,24.02,N/A
2.7800,237,193,74,3320,22.32,24.02,N/A
2.7825,234,190,83,600,22.32,24.02,N/A
2.7850,225,184,101,176,22.32,24.02,N/A
2.7875,228,174,94,33,22.32,24.02,N/A
2.7900,224,179,77,15,22.32,24.02,N/A
2.7925,230,191,82,1768,22.32,24.02,N/A
2.7950,220,187,92,3651,22.32,24.02,N/A
2.7975,228,202,90,4095,22.32,24.02,N/A
2.8000,237,193,82,3075,22.32,24.02,N/A
2.8025,231,195,79,562,22.32,24.02,N/A
2.8050,236,189,78,176,22.32,24.02,N/A
2.8075,233,179,88,33,22.32,24.02,N/A
2.8100,223,183,96,15,22.32,24.02,N/A
2.8125,227,168,95,1711,22.32,24.02,N/A
2.8150,224,185,76,3776,22.32,24.02,N/A
2.8175,225,185,81,4095,22.32,24.02,N/A
2.8200,224,189,90,3242,22.32,24.02,N/A
2.8225,233,186,82,566,22.32,24.02,N/A
2.8250,221,203,76,162,22.32,24.02,N/A
2.8275,230,198,87,30,22.32,24.02,N/A
2.8300,235,196,69,171,22.32,24.02,N/A
2.8325,233,200,75,1784,22.32,24.02,N/A
2.8350,219,175,92,4095,22.32,24.02,N/A
2.8375,231,174,90,4095,22.32,24.02,N/A
2.8400,229,179,79,1939,22.32,24.02,N/A
2.8425,225,188,77,560,22.32,24.02,N/A
2.8450,227,197,84,93,22.32,24.02,N/A
2.8475,231,194,83,31,22.32,24.02,N/A
2.8500,233,196,79,124,22.32,24.02,N/A
2.8525,229,199,79,1563,22.32,24.02,N/A
2.8550,233,198,75,4095,22.32,24.02,N/A
2.8575,237,200,75,4095,22.32,24.02,N/A
2.8600,226,197,74,2016,22.32,24.02,N/A
2.8625,228,187,104,580,22.32,24.02,N/A
2.8650,227,193,90,93,22.32,24.02,N/A
2.8675,225,183,91,34,22.32,24.02,N/A
2.8700,233,191,85,183,22.32,24.02,N/A
2.8725,223,195,76,1813,22.32,24.02,N/A
2.8750,235,201,93,4095,22.32,24.02,N/A
2.8775,230,193,86,4095,22.32,24.02,N/A
2.8800,231,188,86,1892,22.32,24.02,N/A
2.8825,229,201,82,547,22.32,24.02,N/A
2.8850,230,196,90,91,22.32,24.02,N/A
2.8875,216,183,88,24,22.32,24.02,N/A
2.8900,224,188,90,87,22.32,24.02,N/A
2.8925,217,187,90,1540,22.32,24.02,N/A
2.8950,231,193,88,4095,22.32,24.02,N/A
2.8975,229,196,94,4095,22.32,24.02,N/A
2.9000,238,192,84,1889,22.32,24.02,N/A
2.9025,236,195,85,548,22.32,24.02,N/A
2.9050,231,201,80,92,22.32,24.02,N/A
2.9075,232,190,89,30,22.32,24.02,N/A
2.9100,236,207,71,108,22.32,24.02,N/A
2.9125,225,184,105,1564,22.32,24.02,N/A
2.9150,221,186,85,4095,22.32,24.02,N/A
2.9175,221,188,96,4095,22.32,24.02,N/A
2.9200,228,177,99,1837,22.32,24.02,N/A
2.9225,229,190,89,536,22.32,24.02,N/A
2.9250,225,200,93,89,22.32,24.02,N/A
2.9275,224,199,84,30,22.32,24.02,N/A
2.9300,227,194,86,100,22.32,24.02,N/A
2.9325,225,194,81,1500,22.32,24.02,N/A
2.9350,231,193,70,4095,22.32,24.02,N/A
2.9375,233,198,85,4095,22.32,24.02,N/A
2.9400,221,184,87,2121,22.32,24.02,N/A
2.9425,235,173,77,609,22.32,24.02,N/A
