Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth,HR_Ground_Truth
45.2125,30598,32017,98,1014,27.32,25.75,98,90
45.2150,30602,32030,85,1052,27.32,25.75,98,90
45.2175,30606,32013,82,1238,27.32,25.75,98,90
45.2200,30618,32019,83,1366,27.32,25.75,98,90
45.2225,30621,32025,82,1300,27.32,25.75,98,90
45.2250,30617,32032,79,1390,27.32,25.75,98,90
45.2275,30615,32034,90,1371,27.32,25.75,98,90
45.2300,30618,32033,81,1398,27.32,25.75,98,90
45.2325,30615,32015,100,1360,27.32,25.75,98,90
45.2350,30610,32029,98,1286,27.32,25.75,98,90
45.2375,30610,32044,97,1230,27.32,25.75,98,90
45.2400,30610,32049,89,1057,27.32,25.75,98,90
45.2425,30614,32046,82,1167,27.32,25.75,98,90
45.2450,30632,32053,86,1172,27.32,25.75,98,90
45.2475,30629,32051,90,1305,27.32,25.75,98,90
45.2500,30626,32056,88,1347,27.32,25.75,98,90
45.2525,30637,32066,94,1274,27.32,25.75,98,90
45.2550,30629,32073,93,1178,27.32,25.75,98,90
45.2575,30628,32069,85,1441,27.32,25.75,98,90
45.2600,30626,32081,99,1432,27.32,25.75,98,90
45.2625,30632,32096,91,1329,27.32,25.75,98,90
45.2650,30635,32096,86,1314,27.32,25.75,98,90
45.2675,30634,32102,86,1404,27.32,25.75,98,90
45.2700,30644,32103,88,1119,27.32,25.75,98,90
45.2725,30651,32105,93,810,27.32,25.75,98,90
45.2750,30657,32118,85,1253,27.32,25.75,98,90
45.2775,30656,32110,82,1465,27.32,25.75,98,90
45.2800,30650,32122,74,1467,27.32,25.75,98,90
45.2825,30650,32123,100,1430,27.32,25.75,98,90
45.2850,30651,32125,100,1476,27.32,25.75,98,90
45.2875,30654,32113,96,1386,27.32,25.75,98,90
45.2900,30660,32138,104,1388,27.32,25.75,98,90
45.2925,30662,32138,103,1424,27.32,25.75,98,90
45.2950,30662,32150,88,1278,27.32,25.75,98,90
45.2975,30662,32149,97,1397,27.32,25.75,98,90
45.3000,30661,32148,83,1280,27.32,25.75,98,90
45.3025,30663,32141,75,1350,27.32,25.75,98,90
45.3050,30668,32158,79,1550,27.32,25.75,98,90
45.3075,30669,32158,79,1433,27.32,25.75,98,90
45.3100,30664,32153,92,1319,27.32,25.75,98,90
45.3125,30663,32161,91,1358,27.32,25.75,98,90
45.3150,30666,32162,86,1361,27.32,25.75,98,90
45.3175,30667,32173,93,1286,27.32,25.75,98,90
45.3200,30659,32172,86,1264,27.32,25.75,98,90
45.3225,30666,32178,85,1226,27.32,25.75,98,90
45.3250,30673,32163,95,1305,27.32,25.75,98,90
45.3275,30671,32171,78,1305,27.32,25.75,98,90
45.3300,30672,32176,83,1422,27.32,25.75,98,90
45.3325,30665,32165,94,1635,27.32,25.75,98,90
45.3350,30669,32156,90,1406,27.32,25.75,98,90
45.3375,30668,32159,90,1208,27.32,25.75,98,90
45.3400,30663,32161,77,1337,27.32,25.75,98,90
45.3425,30671,32172,85,1422,27.32,25.75,98,90
45.3450,30669,32155,83,1487,27.32,25.75,98,90
45.3475,30658,32163,81,1346,27.32,25.75,98,90
45.3500,30672,32158,78,1238,27.32,25.75,98,90
45.3525,30667,32151,81,1158,27.32,25.75,98,90
45.3550,30662,32152,83,919,27.32,25.75,98,90
45.3575,30681,32152,73,1073,27.32,25.75,98,90
45.3600,30669,32154,98,1444,27.32,25.75,98,90
45.3625,30672,32153,86,1678,27.32,25.75,98,90
45.3650,30661,32150,94,1610,27.32,25.75,98,90
45.3675,30657,32135,84,1418,27.32,25.75,98,90
45.3700,30665,32149,94,1368,27.32,25.75,98,90
45.3725,30663,32145,90,1477,27.32,25.75,98,90
45.3750,30665,32146,82,1233,27.32,25.75,98,90
45.3775,30668,32136,86,1064,27.32,25.75,98,90
45.3800,30666,32142,92,1141,27.32,25.75,98,90
45.3825,30671,32145,88,1296,27.32,25.75,98,90
45.3850,30667,32148,84,1408,27.32,25.75,98,90
45.3875,30669,32151,89,1442,27.32,25.75,98,90
45.3900,30667,32153,98,1458,27.32,25.75,98,90
45.3925,30658,32148,87,1466,27.32,25.75,98,90
45.3950,30666,32161,96,1381,27.32,25.75,98,90
45.3975,30661,32158,93,1363,27.32,25.75,98,90
45.4000,30656,32169,90,1237,27.32,25.75,98,90
45.4025,30671,32166,74,1253,27.32,25.75,98,90
45.4050,30682,32167,86,1340,27.32,25.75,98,90
45.4075,30676,32171,86,1470,27.32,25.75,98,90
45.4100,30678,32170,95,1650,27.32,25.75,98,90
45.4125,30680,32170,90,1596,27.32,25.75,98,90
45.4150,30669,32187,94,1513,27.32,25.75,98,90
45.4175,30672,32177,92,1512,27.32,25.75,98,90
45.4200,30675,32196,101,1446,27.32,25.75,98,90
45.4225,30682,32196,94,1425,27.32,25.75,98,90
45.4250,30685,32196,85,1437,27.32,25.75,98,90
45.4275,30678,32214,91,1268,27.32,25.75,98,90
45.4300,30688,32209,91,1248,27.32,25.75,98,90
45.4325,30694,32213,87,1277,27.32,25.75,98,90
45.4350,30681,32224,86,1169,27.32,25.75,98,90
45.4375,30695,32225,90,1379,27.32,25.75,98,90
45.4400,30698,32231,82,1460,27.32,25.75,98,90
45.4425,30693,32224,102,1556,27.32,25.75,98,90
45.4450,30692,32238,94,1396,27.32,25.75,98,90
45.4475,30704,32249,85,1333,27.32,25.75,98,90
45.4500,30701,32245,95,1313,27.32,25.75,98,90
45.4525,30709,32261,84,1139,27.32,25.75,98,90
45.4550,30704,32260,90,1092,27.32,25.75,98,90
45.4575,30701,32264,91,1023,27.32,25.75,98,90
45.4600,30708,32266,84,1215,27.32,25.75,98,90
45.4625,30705,32277,103,1433,27.32,25.75,98,90
45.4650,30722,32272,92,1296,27.32,25.75,98,90
45.4675,30724,32284,86,1102,27.32,25.75,98,90
45.4700,30714,32271,90,1259,27.32,25.75,98,90
45.4725,30723,32276,95,1244,27.32,25.75,98,90
45.4750,30699,32304,84,1012,27.32,25.75,98,90
45.4775,30746,32296,80,1008,27.32,25.75,98,90
45.4800,30758,32298,66,1104,27.32,25.75,98,90
45.4825,30726,32309,46,1326,27.32,25.75,98,90
45.4850,30741,32300,48,1396,27.32,25.75,98,90
45.4875,30734,32291,106,1419,27.32,25.75,98,90
45.4900,30749,32283,83,1407,27.32,25.75,98,90
45.4925,30728,32348,73,1000,27.32,25.75,98,90
45.4950,30759,32317,88,957,27.32,25.75,98,90
45.4975,30749,32333,94,1211,27.32,25.75,98,90
45.5000,30741,32334,85,1237,27.32,25.75,98,90
45.5025,30751,32319,69,1279,27.32,25.75,98,90
45.5050,30740,32341,68,1333,27.32,25.75,98,90
45.5075,30726,32350,73,1263,27.32,25.75,98,90
45.5100,30688,32209,91,1247,27.32,25.75,98,90
45.5125,30694,32213,87,1225,27.32,25.75,98,90
45.5150,30758,32331,103,1216,27.32,25.75,98,90
45.5175,30749,32369,97,1226,27.32,25.75,98,90
45.5200,30762,32394,102,1468,27.25,25.8,98,90
45.5225,30750,32392,95,1386,27.25,25.8,98,90
45.5250,30765,32405,83,1328,27.25,25.8,98,90
45.5275,30758,32406,94,1471,27.25,25.8,98,90
45.5300,30761,32409,85,1642,27.25,25.8,98,90
45.5325,30760,32417,77,1563,27.25,25.8,98,90
45.5350,30768,32418,81,1652,27.25,25.8,98,90
45.5375,30773,32426,88,2016,27.25,25.8,98,90
45.5400,30783,32426,91,2272,27.25,25.8,98,90
45.5425,30784,32432,83,2264,27.25,25.8,98,90
45.5450,30782,32437,84,2591,27.25,25.8,98,90
45.5475,30771,32430,105,2493,27.25,25.8,98,90
45.5500,30766,32432,94,2043,27.25,25.8,98,90
45.5525,30780,32428,80,1712,27.25,25.8,98,90
45.5550,30778,32439,104,1535,27.25,25.8,98,90
45.5575,30780,32440,102,1403,27.25,25.8,98,90
45.5600,30784,32453,85,1452,27.25,25.8,98,90
45.5625,30770,32445,78,1511,27.25,25.8,98,90
45.5650,30790,32459,88,1175,27.25,25.8,98,90
45.5675,30782,32463,89,1036,27.25,25.8,98,90
45.5700,30790,32467,84,996,27.25,25.8,98,90
45.5725,30791,32476,94,800,27.25,25.8,98,90
45.5750,30786,32455,99,773,27.25,25.8,98,90
45.5775,30796,32462,93,953,27.25,25.8,98,90
45.5800,30787,32482,84,910,27.25,25.8,98,90
45.5825,30788,32480,100,898,27.25,25.8,98,90
45.5850,30790,32475,88,1194,27.25,25.8,98,90
45.5875,30800,32492,106,1200,27.25,25.8,98,90
45.5900,30804,32488,95,874,27.25,25.8,98,90
45.5925,30790,32497,82,1013,27.25,25.8,98,90
45.5950,30796,32496,91,1079,27.25,25.8,98,90
45.5975,30799,32499,90,1035,27.25,25.8,98,90
45.6000,30800,32466,96,1035,27.25,25.8,98,90
45.6025,30807,32500,107,1164,27.25,25.8,98,90
45.6050,30809,32482,92,1176,27.25,25.8,98,90
45.6075,30799,32500,93,1071,27.25,25.8,98,90
45.6100,30813,32514,88,1060,27.25,25.8,98,90
45.6125,30796,32519,93,895,27.25,25.8,98,90
45.6150,30813,32522,86,1044,27.25,25.8,98,90
45.6175,30809,32519,90,1240,27.25,25.8,98,90
45.6200,30807,32525,86,1201,27.25,25.8,98,90
45.6225,30819,32533,90,1182,27.25,25.8,98,90
45.6250,30804,32536,85,1295,27.25,25.8,98,90
45.6275,30810,32526,89,1289,27.25,25.8,98,90
45.6300,30813,32528,98,1225,27.25,25.8,98,90
45.6325,30811,32523,113,1294,27.25,25.8,98,90
45.6350,30819,32532,102,1317,27.25,25.8,98,90
45.6375,30803,32539,78,1138,27.25,25.8,98,90
45.6400,30825,32547,91,1052,27.25,25.8,98,90
45.6425,30825,32540,79,1024,27.25,25.8,98,90
45.6450,30824,32542,82,1033,27.25,25.8,98,90
45.6475,30824,32547,80,1212,27.25,25.8,98,90
45.6500,30822,32551,95,1433,27.25,25.8,98,90
45.6525,30829,32562,80,1257,27.25,25.8,98,90
45.6550,30834,32557,89,1094,27.25,25.8,98,90
45.6575,30824,32564,83,1116,27.25,25.8,98,90
45.6600,30828,32562,89,1410,27.25,25.8,98,90
45.6625,30825,32567,98,1352,27.25,25.8,98,90
45.6650,30827,32571,83,1097,27.25,25.8,98,90
45.6675,30836,32571,85,1043,27.25,25.8,98,90
45.6700,30838,32579,97,1086,27.25,25.8,98,90
45.6725,30839,32576,85,1354,27.25,25.8,98,90
45.6750,30842,32584,82,1325,27.25,25.8,98,90
45.6775,30840,32589,82,1372,27.25,25.8,98,90
45.6800,30836,32588,102,1396,27.25,25.8,98,90
45.6825,30842,32575,95,1441,27.25,25.8,98,90
45.6850,30839,32579,86,1427,27.25,25.8,98,90
45.6875,30845,32593,88,1327,27.25,25.8,98,90
45.6900,30840,32593,93,1273,27.25,25.8,98,90
45.6925,30830,32620,89,996,27.25,25.8,98,90
45.6950,30847,32598,99,766,27.25,25.8,98,90
45.6975,30848,32615,82,1200,27.25,25.8,98,90
45.7000,30842,32617,89,1474,27.25,25.8,98,90
45.7025,30849,32617,81,1440,27.25,25.8,98,90
45.7050,30844,32626,77,1410,27.25,25.8,98,90
45.7075,30846,32627,106,1644,27.25,25.8,98,90
45.7100,30857,32618,97,1598,27.25,25.8,98,90
45.7125,30856,32628,100,1456,27.25,25.8,98,90
45.7150,30850,32634,94,1484,27.25,25.8,98,90
45.7175,30855,32643,99,1455,27.25,25.8,98,90
45.7200,30845,32642,95,1264,27.25,25.8,98,90
45.7225,30862,32646,77,1318,27.25,25.8,98,90
45.7250,30866,32651,83,1507,27.25,25.8,98,90
45.7275,30864,32656,84,1499,27.25,25.8,98,90
45.7300,30862,32676,87,1484,27.25,25.8,98,90
45.7325,30861,32633,90,1499,27.25,25.8,98,90
45.7350,30858,32646,87,1516,27.25,25.8,98,90
45.7375,30868,32652,86,1428,27.25,25.8,98,90
45.7400,30860,32676,94,1378,27.25,25.8,98,90
45.7425,30864,32672,78,1360,27.25,25.8,98,90
45.7450,30860,32677,84,1348,27.25,25.8,98,90
45.7475,30874,32676,93,1485,27.25,25.8,98,90
45.7500,30870,32672,86,1526,27.25,25.8,98,90
45.7525,30862,32681,88,1515,27.25,25.8,98,90
45.7550,30861,32668,89,1057,27.25,25.8,98,90
45.7575,30859,32651,81,1232,27.25,25.8,98,90
45.7600,30861,32642,85,1693,27.25,25.8,98,90
45.7625,30848,32619,99,1739,27.25,25.8,98,90
45.7650,30840,32606,103,1822,27.25,25.8,98,90
45.7675,30835,32608,87,1837,27.25,25.8,98,90
45.7700,30823,32576,77,1655,27.25,25.8,98,90
45.7725,30820,32558,89,1520,27.25,25.8,98,90
45.7750,30818,32532,83,1379,27.25,25.8,98,90
45.7775,30808,32504,82,1516,27.25,25.8,98,90
45.7800,30793,32487,82,1544,27.25,25.8,98,90
45.7825,30782,32450,74,1559,27.25,25.8,98,90
45.7850,30767,32423,84,1676,27.25,25.8,98,90
45.7875,30745,32383,89,1700,27.25,25.8,98,90
45.7900,30738,32352,94,1710,27.25,25.8,98,90
45.7925,30722,32321,77,1651,27.25,25.8,98,90
45.7950,30714,32296,97,1511,27.25,25.8,98,90
45.7975,30699,32255,92,1401,27.25,25.8,98,90
45.8000,30682,32224,90,1451,27.25,25.8,98,90
45.8025,30669,32186,85,1337,27.25,25.8,98,90
45.8050,30663,32143,87,943,27.25,25.8,98,90
45.8075,30652,32127,81,837,27.25,25.8,98,90
45.8100,30646,32086,86,1176,27.25,25.8,98,90
45.8125,30607,32031,94,1361,27.25,25.8,98,90
45.8150,30594,31997,86,1162,27.25,25.8,98,90
45.8175,30591,31985,93,1231,27.25,25.8,98,90
45.8200,30579,31953,81,1304,27.25,25.8,98,90
45.8225,30571,31923,98,1209,27.25,25.8,98,90
45.8250,30559,31911,85,1158,27.25,25.8,98,90
45.8275,30545,31893,84,1111,27.25,25.8,98,90
45.8300,30547,31871,93,1029,27.25,25.8,98,90
45.8325,30528,31863,87,977,27.25,25.8,98,90
45.8350,30547,31838,83,807,27.25,25.8,98,90
45.8375,30532,31824,73,785,27.25,25.8,98,90
45.8400,30513,31812,99,599,27.25,25.8,98,90
45.8425,30519,31799,96,702,27.25,25.8,98,90
45.8450,30513,31790,113,849,27.25,25.8,98,90
45.8475,30510,31796,102,841,27.25,25.8,98,90
45.8500,30505,31787,84,1007,27.25,25.8,98,90
45.8525,30511,31782,93,931,27.25,25.8,98,90
45.8550,30514,31786,82,1030,27.25,25.8,98,90
45.8575,30494,31800,89,1079,27.25,25.8,98,90
45.8600,30511,31789,94,782,27.25,25.8,98,90
45.8625,30510,31797,86,777,27.25,25.8,98,90
45.8650,30526,31798,80,764,27.25,25.8,98,90
45.8675,30515,31798,94,754,27.25,25.8,98,90
45.8700,30520,31797,88,780,27.25,25.8,98,90
45.8725,30516,31807,94,569,27.25,25.8,98,90
45.8750,30520,31820,90,612,27.25,25.8,98,90
45.8775,30524,31819,96,1108,27.25,25.8,98,90
45.8800,30516,31836,81,1215,27.25,25.8,98,90
45.8825,30545,31844,80,1137,27.25,25.8,98,90
45.8850,30538,31838,82,986,27.25,25.8,98,90
45.8875,30542,31851,87,1022,27.25,25.8,98,90
45.8900,30539,31853,77,1117,27.25,25.8,98,90
45.8925,30546,31855,89,1073,27.25,25.8,98,90
45.8950,30543,31856,92,1090,27.25,25.8,98,90
45.8975,30543,31855,100,997,27.25,25.8,98,90
45.9000,30549,31872,98,844,27.25,25.8,98,90
45.9025,30544,31881,88,954,27.25,25.8,98,90
45.9050,30550,31881,96,983,27.25,25.8,98,90
45.9075,30556,31883,90,902,27.25,25.8,98,90
45.9100,30561,31891,83,907,27.25,25.8,98,90
45.9125,30558,31891,78,1001,27.25,25.8,98,90
45.9150,30557,31897,81,915,27.25,25.8,98,90
45.9175,30552,31897,79,1000,27.25,25.8,98,90
45.9200,30552,31907,82,1046,27.25,25.8,98,90
45.9225,30546,31890,90,1200,27.25,25.8,98,90
45.9250,30553,31897,91,1285,27.25,25.8,98,90
45.9275,30549,31897,91,1156,27.25,25.8,98,90
45.9300,30554,31895,87,1123,27.25,25.8,98,90
45.9325,30556,31895,92,1236,27.25,25.8,98,90
45.9350,30556,31912,89,1200,27.25,25.8,98,90
45.9375,30568,31906,91,1114,27.25,25.8,98,90
45.9400,30560,31906,85,1107,27.25,25.8,98,90
45.9425,30555,31907,82,1050,27.25,25.8,98,90
45.9450,30558,31903,74,907,27.25,25.8,98,90
45.9475,30559,31919,89,809,27.25,25.8,98,90
45.9500,30563,31884,104,623,27.25,25.8,98,90
45.9525,30566,31903,110,1070,27.25,25.8,98,90
45.9550,30558,31911,86,1430,27.25,25.8,98,90
45.9575,30557,31916,79,1317,27.25,25.8,98,90
45.9600,30563,31931,82,1116,27.25,25.8,98,90
45.9625,30569,31918,83,1085,27.25,25.8,98,90
45.9650,30562,31927,73,1245,27.25,25.8,98,90
45.9675,30577,31936,87,1321,27.25,25.8,98,90
45.9700,30574,31941,79,1286,27.25,25.8,98,90
45.9725,30579,31948,83,1312,27.25,25.8,98,90
45.9750,30583,31939,82,1010,27.25,25.8,98,90
45.9775,30576,31942,91,759,27.25,25.8,98,90
45.9800,30573,31960,88,1127,27.25,25.8,98,90
45.9825,30579,31967,95,1337,27.25,25.8,98,90
45.9850,30586,31962,84,1268,27.25,25.8,98,90
45.9875,30596,31973,94,1179,27.25,25.8,98,90
45.9900,30577,31987,86,1113,27.25,25.8,98,90
45.9925,30593,31988,92,1112,27.25,25.8,98,90
45.9950,30584,32001,87,1200,27.25,25.8,98,90
45.9975,30604,31994,80,1235,27.25,25.8,98,90
46.0000,30596,32000,100,1197,27.25,25.8,98,90
46.0025,30610,32002,101,1051,27.25,25.8,98,90
46.0050,30598,32007,98,1076,27.25,25.8,98,90
46.0075,30607,32019,92,1154,27.25,25.8,98,90
46.0100,30619,32027,91,1212,27.25,25.8,98,90
46.0125,30615,32027,87,1298,27.25,25.8,98,90
46.0150,30615,32032,78,1279,27.25,25.8,98,90
46.0175,30616,32038,92,1249,27.25,25.8,98,90
46.0200,30621,32041,97,1216,27.25,25.8,98,90
46.0225,30612,32001,105,1232,27.25,25.8,98,90
46.0250,30592,32046,80,1105,27.25,25.8,98,90
46.0275,30607,32041,77,854,27.25,25.8,98,90
46.0300,30655,32036,73,946,27.25,25.8,98,90
46.0325,30617,32040,59,1275,27.25,25.8,98,90
46.0350,30625,32029,69,1379,27.25,25.8,98,90
46.0375,30627,32013,106,1160,27.25,25.8,98,90
46.0400,30618,32017,114,1038,27.25,25.8,98,90
46.0425,30609,32061,70,1248,27.25,25.8,98,90
46.0450,30607,32071,55,1260,27.25,25.8,98,90
46.0475,30645,32057,74,1279,27.25,25.8,98,90
46.0500,30621,32039,101,1304,27.25,25.8,98,90
46.0525,30626,32049,81,1232,27.25,25.8,98,90
46.0550,30636,32019,74,1126,27.25,25.8,98,90
46.0575,30609,32051,76,1058,27.25,25.8,98,90
46.0600,30573,31960,88,1073,27.25,25.8,98,90
46.0625,30579,31967,95,932,27.25,25.8,98,90
46.0650,30633,32033,107,1300,27.25,25.8,98,90
46.0675,30621,32025,112,1414,27.25,25.8,98,90
46.0700,30626,32034,94,1284,27.25,25.8,98,90
46.0725,30627,32065,91,1261,27.25,25.8,98,90
46.0750,30628,32083,91,1080,27.3,25.79,98,90
46.0775,30635,32072,77,1141,27.3,25.79,98,90
46.0800,30633,32068,88,1179,27.3,25.79,98,90
46.0825,30629,32067,103,1140,27.3,25.79,98,90
46.0850,30624,32075,92,1253,27.3,25.79,98,90
46.0875,30622,32061,89,1344,27.3,25.79,98,90
46.0900,30621,32072,101,1325,27.3,25.79,98,90
46.0925,30624,32073,85,1220,27.3,25.79,98,90
46.0950,30630,32073,91,1181,27.3,25.79,98,90
46.0975,30623,32076,72,1133,27.3,25.79,98,90
46.1000,30630,32076,91,1139,27.3,25.79,98,90
46.1025,30629,32076,80,1120,27.3,25.79,98,90
46.1050,30631,32060,97,1109,27.3,25.79,98,90
46.1075,30623,32064,96,1294,27.3,25.79,98,90
46.1100,30622,32074,106,1343,27.3,25.79,98,90
46.1125,30624,32098,89,1116,27.3,25.79,98,90
46.1150,30628,32083,95,1080,27.3,25.79,98,90
46.1175,30628,32082,87,1196,27.3,25.79,98,90
46.1200,30633,32097,80,1185,27.3,25.79,98,90
46.1225,30632,32105,86,1168,27.3,25.79,98,90
46.1250,30640,32097,86,1204,27.3,25.79,98,90
46.1275,30641,32111,90,1063,27.3,25.79,98,90
46.1300,30645,32102,87,1183,27.3,25.79,98,90
46.1325,30633,32109,94,1183,27.3,25.79,98,90
46.1350,30642,32108,92,1053,27.3,25.79,98,90
46.1375,30638,32120,78,1237,27.3,25.79,98,90
46.1400,30643,32123,82,1310,27.3,25.79,98,90
46.1425,30647,32135,96,1144,27.3,25.79,98,90
46.1450,30641,32129,98,1268,27.3,25.79,98,90
46.1475,30658,32141,93,1455,27.3,25.79,98,90
46.1500,30658,32152,97,1362,27.3,25.79,98,90
46.1525,30664,32145,83,1218,27.3,25.79,98,90
46.1550,30657,32149,82,1188,27.3,25.79,98,90
46.1575,30667,32162,81,1163,27.3,25.79,98,90
46.1600,30658,32152,97,1257,27.3,25.79,98,90
46.1625,30654,32157,95,1332,27.3,25.79,98,90
46.1650,30658,32173,81,1201,27.3,25.79,98,90
46.1675,30665,32189,99,978,27.3,25.79,98,90
46.1700,30670,32188,86,940,27.3,25.79,98,90
46.1725,30675,32193,83,968,27.3,25.79,98,90
46.1750,30680,32201,74,1150,27.3,25.79,98,90
46.1775,30693,32202,88,1181,27.3,25.79,98,90
46.1800,30682,32220,92,1397,27.3,25.79,98,90
46.1825,30694,32221,94,1569,27.3,25.79,98,90
46.1850,30693,32229,90,1538,27.3,25.79,98,90
46.1875,30682,32212,87,1262,27.3,25.79,98,90
46.1900,30687,32216,89,1157,27.3,25.79,98,90
46.1925,30686,32246,86,1241,27.3,25.79,98,90
46.1950,30690,32238,89,1352,27.3,25.79,98,90
46.1975,30704,32264,89,1394,27.3,25.79,98,90
46.2000,30696,32253,86,1040,27.3,25.79,98,90
46.2025,30703,32272,93,1019,27.3,25.79,98,90
46.2050,30709,32263,90,1173,27.3,25.79,98,90
46.2075,30709,32271,87,1073,27.3,25.79,98,90
46.2100,30705,32276,84,827,27.3,25.79,98,90
46.2125,30711,32287,93,1108,27.3,25.79,98,90
46.2150,30708,32273,98,1401,27.3,25.79,98,90
46.2175,30712,32287,106,1365,27.3,25.79,98,90
46.2200,30714,32300,102,1412,27.3,25.79,98,90
46.2225,30714,32302,91,1531,27.3,25.79,98,90
46.2250,30717,32307,87,1448,27.3,25.79,98,90
46.2275,30733,32316,86,1229,27.3,25.79,98,90
46.2300,30726,32321,93,1203,27.3,25.79,98,90
46.2325,30735,32317,84,1333,27.3,25.79,98,90
46.2350,30727,32323,90,1200,27.3,25.79,98,90
46.2375,30727,32330,84,1316,27.3,25.79,98,90
46.2400,30743,32340,88,1337,27.3,25.79,98,90
46.2425,30718,32327,96,1401,27.3,25.79,98,90
46.2450,30727,32348,112,1513,27.3,25.79,98,90
46.2475,30732,32339,101,1629,27.3,25.79,98,90
46.2500,30730,32342,87,1526,27.3,25.79,98,90
46.2525,30743,32351,75,1194,27.3,25.79,98,90
46.2550,30737,32362,88,1068,27.3,25.79,98,90
46.2575,30752,32365,95,1207,27.3,25.79,98,90
46.2600,30740,32374,88,1171,27.3,25.79,98,90
46.2625,30749,32378,82,1184,27.3,25.79,98,90
46.2650,30734,32376,103,1061,27.3,25.79,98,90
46.2675,30751,32380,88,1125,27.3,25.79,98,90
46.2700,30747,32365,86,1080,27.3,25.79,98,90
46.2725,30737,32381,92,1157,27.3,25.79,98,90
46.2750,30740,32387,92,1228,27.3,25.79,98,90
46.2775,30754,32396,91,1267,27.3,25.79,98,90
46.2800,30761,32405,81,1222,27.3,25.79,98,90
46.2825,30750,32395,97,1299,27.3,25.79,98,90
46.2850,30757,32413,78,1178,27.3,25.79,98,90
46.2875,30752,32412,92,1202,27.3,25.79,98,90
46.2900,30761,32411,99,1342,27.3,25.79,98,90
46.2925,30754,32420,105,956,27.3,25.79,98,90
46.2950,30762,32423,81,742,27.3,25.79,98,90
46.2975,30760,32398,102,1025,27.3,25.79,98,90
46.3000,30771,32430,97,1378,27.3,25.79,98,90
46.3025,30757,32429,86,1386,27.3,25.79,98,90
46.3050,30760,32440,83,1168,27.3,25.79,98,90
46.3075,30775,32437,79,1085,27.3,25.79,98,90
46.3100,30770,32439,91,1035,27.3,25.79,98,90
46.3125,30773,32454,80,1197,27.3,25.79,98,90
46.3150,30775,32450,87,1281,27.3,25.79,98,90
46.3175,30782,32449,80,1375,27.3,25.79,98,90
46.3200,30780,32440,103,1355,27.3,25.79,98,90
46.3225,30776,32454,102,1345,27.3,25.79,98,90
46.3250,30781,32455,89,1321,27.3,25.79,98,90
46.3275,30774,32465,102,1246,27.3,25.79,98,90
46.3300,30779,32475,86,1108,27.3,25.79,98,90
46.3325,30774,32475,89,1067,27.3,25.79,98,90
46.3350,30786,32477,81,1050,27.3,25.79,98,90
46.3375,30788,32475,83,1220,27.3,25.79,98,90
46.3400,30789,32490,77,1368,27.3,25.79,98,90
46.3425,30798,32478,84,1300,27.3,25.79,98,90
46.3450,30795,32477,88,1189,27.3,25.79,98,90
46.3475,30788,32476,102,1198,27.3,25.79,98,90
46.3500,30781,32496,101,1253,27.3,25.79,98,90
46.3525,30787,32490,105,1359,27.3,25.79,98,90
46.3550,30780,32498,91,1474,27.3,25.79,98,90
46.3575,30784,32502,92,1592,27.3,25.79,98,90
46.3600,30791,32505,99,1955,27.3,25.79,98,90
46.3625,30788,32515,72,2199,27.3,25.79,98,90
46.3650,30801,32505,92,2392,27.3,25.79,98,90
46.3675,30808,32515,95,2488,27.3,25.79,98,90
46.3700,30800,32519,85,2408,27.3,25.79,98,90
46.3725,30806,32518,86,2232,27.3,25.79,98,90
46.3750,30802,32511,94,2166,27.3,25.79,98,90
46.3775,30800,32515,79,1884,27.3,25.79,98,90
46.3800,30796,32530,81,1827,27.3,25.79,98,90
46.3825,30798,32523,96,1614,27.3,25.79,98,90
46.3850,30785,32537,93,1666,27.3,25.79,98,90
46.3875,30795,32543,86,1555,27.3,25.79,98,90
46.3900,30814,32538,93,1149,27.3,25.79,98,90
46.3925,30805,32552,97,942,27.3,25.79,98,90
46.3950,30814,32550,85,930,27.3,25.79,98,90
46.3975,30806,32560,90,775,27.3,25.79,98,90
46.4000,30818,32558,81,832,27.3,25.79,98,90
46.4025,30817,32545,97,1079,27.3,25.79,98,90
46.4050,30806,32552,103,1031,27.3,25.79,98,90
46.4075,30817,32569,83,996,27.3,25.79,98,90
46.4100,30817,32566,81,858,27.3,25.79,98,90
46.4125,30819,32577,92,696,27.3,25.79,98,90
46.4150,30815,32580,93,861,27.3,25.79,98,90
46.4175,30820,32582,83,1176,27.3,25.79,98,90
46.4200,30817,32585,95,1116,27.3,25.79,98,90
46.4225,30824,32588,83,908,27.3,25.79,98,90
46.4250,30822,32569,106,872,27.3,25.79,98,90
46.4275,30829,32570,96,982,27.3,25.79,98,90
46.4300,30824,32576,106,1029,27.3,25.79,98,90
46.4325,30824,32600,89,904,27.3,25.79,98,90
46.4350,30821,32597,86,989,27.3,25.79,98,90
46.4375,30829,32605,81,1300,27.3,25.79,98,90
46.4400,30828,32605,92,1218,27.3,25.79,98,90
46.4425,30840,32612,91,1233,27.3,25.79,98,90
46.4450,30840,32617,90,1277,27.3,25.79,98,90
46.4475,30833,32612,78,1260,27.3,25.79,98,90
46.4500,30840,32614,86,1174,27.3,25.79,98,90
46.4525,30843,32618,94,892,27.3,25.79,98,90
46.4550,30831,32616,100,851,27.3,25.79,98,90
46.4575,30849,32632,96,1240,27.3,25.79,98,90
